,Gene ID
4896,SNORA74A
4897,SNORD14A
4898,RNU11
4899,RNU5F-1
4900,RNU5E-1
4901,RNU5D-1
4902,RNU5A-1
4903,RNU5B-1
4904,RNU4-2
4905,RNU4-1
4906,SNORD3B-1
4907,RNVU1-18
4908,RNVU1-7
4909,RNU1-3
4910,RNU1-2
4911,RNU1-1
4912,STEAP1
4913,RANBP6
4914,COPG2
4915,HBP1
4916,CHORDC1
4917,SEC22A
4918,AP3M1
4919,PABPC1
4920,AKAP8L
4921,RNF11
4922,TRUB2
4923,GPR160
4924,CYFIP2
4925,DNAJC2
4926,USP21
4927,TPK1
4928,CNPPD1
4929,NPTN
4930,MLH3
4931,ATP2C1
4932,ZBTB32
4933,ACAD8
4934,TRMT2A
4935,UTP25
4936,PELP1
4937,SND1
4938,STAU2
4939,PPA2
4940,GHITM
4941,DAPP1
4942,VPS41
4943,LAMP3
4944,B9D1
4945,RPUSD2
4946,MTBP
4947,UQCRQ
4948,ST6GALNAC4
4949,TRAPPC3
4950,TAF5L
4951,CACYBP
4952,EIF2AK1
4953,ZBTB11
4954,DMAC2L
4955,BBC3
4956,AFF4
4957,CYTH4
4958,INVS
4959,SNX5
4960,CPNE7
4961,STK36
4962,ZNF777
4963,NDOR1
4964,AGO2
4965,NAAA
4966,PRELID1
4967,SLC39A1
4968,TUBG2
4969,VPS4A
4970,SERP1
4971,COQ2
4972,ARFIP1
4973,GPKOW
4974,SIT1
4975,CHMP2A
4976,SESN1
4977,RNF115
4978,NFU1
4979,ERLEC1
4980,MMADHC
4981,PDCD4
4982,KLHL20
4983,LSM1
4984,LSM3
4985,R3HCC1L
4986,DIMT1
4987,CRCP
4988,ZNF544
4989,APEX2
4990,MOCS3
4991,ZNF330
4992,RAB30
4993,PGAP2
4994,RBMX
4995,BHLHE22
4996,TNRC6A
4997,ZNF638
4998,GOLIM4
4999,P2RY10
5000,EIF3K
5001,HTATSF1
5002,UBE2S
5003,PRPF19
5004,UTP20
5005,RRP7A
5006,RABGEF1
5007,POLL
5008,TMEM97
5009,TOR1B
5010,MCAT
5011,APOBEC3C
5012,DESI1
5013,SGSM3
5014,HTRA2
5015,MAT2B
5016,TOR2A
5017,POLM
5018,EML4
5019,HDHD5
5020,SLCO4A1
5021,IGKV1-5
5022,IGHVIII-22-2
5023,IGHV6-1
5024,IGHV5-78
5025,IGHV5-51
5026,IGHV4-61
5027,IGHV4-59
5028,IGHV4-39
5029,IGHV4-34
5030,IGHV4-30-2
5031,IGHV4-4
5032,IGHV3-74
5033,IGHV3-72
5034,IGHV3-66
5035,IGHV3-64
5036,IGHV3-53
5037,IGHV3-49
5038,IGHV3-48
5039,IGHV3-33
5040,IGHV3-30
5041,IGHV3-23
5042,IGHV3-22
5043,IGHV3-21
5044,IGHV3-15
5045,IGHV3-13
5046,IGHV3-11
5047,IGHV3-7
5048,IGHV2-70
5049,IGHV2-26
5050,IGHV2-5
5051,IGHV1-69
5052,IGHV1-46
5053,IGHV1-24
5054,IGHV1-18
5055,IGHV1-3
5056,IGHV1-2
5057,IGHJ6
5058,IGHJ5
5059,IGHJ4
5060,IGHJ3P
5061,IGHJ3
5062,IGHJ2P
5063,IGHJ2
5064,IGHJ1P
5065,IGHJ1
5066,IGHD7-27
5067,IGHD3-3
5068,NKIRAS2
5069,NKIRAS1
5070,TRBJ2-3
5071,TRBJ2-2P
5072,TRBC2
5073,TRAJ34
5074,TRAJ32
5075,TRAJ12
5076,TRAJ11
5077,TRAJ10
5078,TRAC
5079,IGLV10-54
5080,IGLV8-61
5081,IGLV7-46
5082,IGLV6-57
5083,IGLV4-69
5084,IGLV3-27
5085,IGLV3-25
5086,IGLV3-21
5087,IGLV3-19
5088,IGLV3-10
5089,IGLV3-9
5090,IGLV3-1
5091,IGLV2-23
5092,IGLV2-14
5093,IGLV2-11
5094,IGLV2-8
5095,IGLV1-51
5096,IGLV1-50
5097,IGLV1-47
5098,IGLV1-44
5099,IGLV1-40
5100,IGLV1-36
5101,IGLJ3
5102,IGLJ2
5103,IGLJ1
5104,IGLC7
5105,IGKV3D-20
5106,IGKV3D-15
5107,IGKV3D-11
5108,IGKV2D-40
5109,IGKV2D-30
5110,IGKV2D-28
5111,IGKV1D-39
5112,IGKV1D-37
5113,IGKV1D-33
5114,IGKV1D-17
5115,IGKV1D-16
5116,IGKV1D-13
5117,IGKV1D-12
5118,IGKV1D-8
5119,IGKV5-2
5120,IGKV4-1
5121,IGKV3-20
5122,IGKV3-15
5123,IGKV3-11
5124,IGKV3-7
5125,IGKV2-40
5126,IGKV2-30
5127,IGKV2-28
5128,IGKV2-24
5129,IGKV1-39
5130,IGKV1-37
5131,IGKV1-33
5132,IGKV1-27
5133,IGKV1-17
5134,IGKV1-16
5135,IGKV1-13
5136,IGKV1-12
5137,IGKV1-9
5138,IGKV1-8
5139,IGKV1-6
5140,IGKJ5
5141,IGKJ4
5142,IGKJ3
5143,IGKJ2
5144,IGKJ1
5145,CCDC22
5146,DEXI
5147,LAMTOR2
5148,MRPS28
5149,COA3
5150,DCPS
5151,OSTM1
5152,GIT1
5153,BZW2
5154,C11orf54
5155,AAMDC
5156,SPCS1
5157,MRPS18B
5158,C19orf53
5159,ACAD9
5160,MRPL42
5161,TMEM14A
5162,IFT81
5163,FLVCR1
5164,RGCC
5165,MCTS1
5166,MAGEH1
5167,NOB1
5168,DBNL
5169,NTMT1
5170,ASTE1
5171,COMMD5
5172,HIPK2
5173,MRPL13
5174,SLC43A3
5175,ATAD2
5176,C16orf72
5177,FAM156A
5178,TMEM230
5179,WDR91
5180,ZCCHC4
5181,ZC3H7A
5182,ZBTB44
5183,C1GALT1C1
5184,SETD2
5185,MRPL18
5186,NDUFAF4
5187,MED4
5188,CCDC59
5189,METTL5
5190,CHMP4A
5191,GTPBP8
5192,PHPT1
5193,BABAM1
5194,THYN1
5195,MRPL15
5196,UBE2T
5197,TIMM21
5198,LINC00339
5199,MRPL22
5200,ORMDL2
5201,CNIH4
5202,RANGRF
5203,COMMD9
5204,TMEM208
5205,SSU72
5206,DROSHA
5207,DNAJC15
5208,CFAP20
5209,NXT1
5210,PYCARD
5211,FHOD1
5212,TBK1
5213,SAP30BP
5214,MYLIP
5215,BRD7
5216,CLEC2D
5217,ANKRD11
5218,CD274
5219,RACGAP1
5220,UHRF1
5221,BLNK
5222,USP25
5223,TMOD3
5224,ABT1
5225,PARVB
5226,NCAPH2
5227,OLA1
5228,UQCR10
5229,ZDHHC8
5230,VPREB3
5231,REPIN1
5232,SENP1
5233,TFPT
5234,UBN1
5235,ALG5
5236,ANAPC2
5237,CNOT7
5238,SNX8
5239,SNX10
5240,STRN4
5241,GNL2
5242,RBM15B
5243,PSMC3IP
5244,CPSF1
5245,TRA2A
5246,SAC3D1
5247,FAM216A
5248,CCDC106
5249,EEF2K
5250,SNX15
5251,UBIAD1
5252,HCFC2
5253,SNX11
5254,RMC1
5255,PYCR2
5256,NME7
5257,HILPDA
5258,EPN1
5259,GMPPB
5260,GMPPA
5261,SEC61A1
5262,TIMM22
5263,ALG6
5264,GPR132
5265,SNX12
5266,NENF
5267,DSE
5268,ANAPC4
5269,SERTAD3
5270,SERTAD1
5271,DPP7
5272,CERS2
5273,NRBP1
5274,MRM2
5275,CDIP1
5276,STRN3
5277,PSAT1
5278,MDFIC
5279,UBQLN2
5280,UBQLN1
5281,DONSON
5282,NRBF2
5283,SLC39A3
5284,SLC2A8
5285,BAZ2B
5286,NOP53
5287,TNPO2
5288,ERO1A
5289,TBX21
5290,SH3KBP1
5291,ST6GALNAC6
5292,CXXC1
5293,NT5C
5294,ZNRD1
5295,DNTTIP2
5296,SOCS7
5297,EHD4
5298,PIK3R4
5299,TAX1BP3
5300,STOML2
5301,ZBTB21
5302,WRAP73
5303,RRM2B
5304,SMARCAL1
5305,MINK1
5306,PODXL2
5307,CHST11
5308,IL21R
5309,ITSN2
5310,DEF6
5311,CYHR1
5312,GEMIN4
5313,YBX1P1
5314,PNPLA8
5315,ARHGEF3
5316,DCAF8
5317,AK3
5318,HP1BP3
5319,HDGFL3
5320,COPS7A
5321,NSDHL
5322,F11R
5323,VILL
5324,SNHG32
5325,PARD6A
5326,RNF141
5327,TMED5
5328,SLC35B3
5329,MTERF3
5330,TPRKB
5331,MED31
5332,COQ6
5333,AMDHD2
5334,SLC35C2
5335,ASCC1
5336,DERL2
5337,EXOSC3
5338,FAHD2A
5339,PRELID3B
5340,EXOSC1
5341,TMED7
5342,ISOC1
5343,EMC9
5344,RRP15
5345,WASHC3
5346,HDDC2
5347,MRPS16
5348,GLRX2
5349,MRPS18C
5350,FIS1
5351,PAM16
5352,GOLT1B
5353,BOLA1
5354,VPS36
5355,DESI2
5356,TVP23B
5357,GLOD4
5358,UBXN1
5359,ZNF593
5360,ZBTB7B
5361,GMNN
5362,LAP3
5363,ZNF691
5364,TXNDC12
5365,TXNDC11
5366,CALHM2
5367,RPS27L
5368,YARS2
5369,NMD3
5370,MRPL2
5371,NOSIP
5372,DERA
5373,MEMO1
5374,MRPL4
5375,APIP
5376,TMX2
5377,CUTC
5378,FCF1
5379,THAP4
5380,NDUFA13
5381,MRPS7
5382,POLR1D
5383,CRYL1
5384,SEPSECS
5385,SIDT2
5386,RRNAD1
5387,ADIPOR1
5388,TRNT1
5389,UTP18
5390,SCCPDH
5391,IFT52
5392,ABHD5
5393,SH3GLB1
5394,MECR
5395,NDUFAF1
5396,ABHD17B
5397,PHF20L1
5398,TFB1M
5399,APH1A
5400,METTL9
5401,RDH11
5402,LACTB2
5403,KMT5B
5404,TRAPPC12
5405,RMDN1
5406,MRPS2
5407,COQ4
5408,UTP11
5409,SBDS
5410,RPL26L1
5411,COMMD2
5412,ZNF706
5413,IER3IP1
5414,GOLGA7
5415,NAA20
5416,SAR1B
5417,ASB3
5418,PHF11
5419,RLIM
5420,KCTD3
5421,CEP83
5422,IRAK4
5423,RNFT1
5424,COPS4
5425,INSIG2
5426,CHCHD2
5427,DYNC1LI1
5428,HSD17B12
5429,ING4
5430,SDF4
5431,MRTO4
5432,JPT1
5433,ZNF580
5434,VPS28
5435,DBR1
5436,DCTN4
5437,CYB5R4
5438,HSD17B11
5439,NAGPA
5440,TUBE1
5441,LEF1
5442,PLEKHO1
5443,DCXR
5444,HSPA14
5445,GPN3
5446,CRBN
5447,RSL24D1
5448,SS18L2
5449,HERC5
5450,CKLF
5451,ZNF639
5452,IPO11
5453,NIN
5454,ZDHHC2
5455,DDX47
5456,NUSAP1
5457,TACO1
5458,GLRX5
5459,ABI3
5460,PIGP
5461,GLTP
5462,PHF20
5463,VRK3
5464,CRIM1
5465,EMC4
5466,HGH1
5467,MZB1
5468,ANKRD39
5469,COX16
5470,CCDC174
5471,SHISA5
5472,PAIP2
5473,PDZD11
5474,TMEM69
5475,MTRES1
5476,NT5C3A
5477,MRPL37
5478,RNF181
5479,TBC1D7
5480,MARCHF2
5481,MRPL51
5482,TMEM216
5483,PBDC1
5484,MRPL30
5485,MRPL27
5486,UBAP1
5487,BET1L
5488,KLF3
5489,MAPKAPK5-AS1
5490,IER5
5491,C1RL
5492,GOLM1
5493,ANKMY1
5494,SCAND1
5495,BFAR
5496,TLR7
5497,CEND1
5498,COA4
5499,ERGIC2
5500,GMIP
5501,GMPR2
5502,CD320
5503,ECSIT
5504,SLC15A3
5505,TIMMDC1
5506,FKBP11
5507,ZDHHC3
5508,FAM13B
5509,FAM53C
5510,KRCC1
5511,PLAC8
5512,PHF21A
5513,MRPL35
5514,RSRC1
5515,MEX3C
5516,AMZ2
5517,WAC
5518,SPG21
5519,ARL17A
5520,ARL6IP4
5521,NGRN
5522,THEM6
5523,DACT1
5524,CRNKL1
5525,ZBTB7A
5526,FZR1
5527,TAOK3
5528,HOOK1
5529,CDC40
5530,PLA1A
5531,UBR5
5532,POP5
5533,TEX264
5534,POMP
5535,TMA7
5536,MRPS17
5537,ATRAID
5538,UCHL5
5539,CRLF3
5540,ATP6V1D
5541,ZNF589
5542,EIF3L
5543,NIP7
5544,RWDD1
5545,AIG1
5546,TRPV2
5547,COMMD10
5548,WDR83OS
5549,TRAPPC4
5550,PPME1
5551,NOL7
5552,BIN2
5553,PRKAG2
5554,POLK
5555,ZNF107
5556,DDX41
5557,SNX9
5558,SUCO
5559,ANAPC5
5560,ANAPC7
5561,YTHDF2
5562,RNF138
5563,IP6K2
5564,LCMT1
5565,REV1
5566,SFMBT1
5567,GPR89B
5568,UBE2J1
5569,EVL
5570,LIMA1
5571,HSD17B7
5572,ANKFY1
5573,SPOUT1
5574,NOP16
5575,RTCB
5576,HACD3
5577,CTDSPL2
5578,NELFCD
5579,TRIAP1
5580,HIKESHI
5581,CWC15
5582,TRMT112
5583,UFC1
5584,RTF2
5585,CHMP5
5586,GTSE1
5587,ETV7
5588,DTL
5589,NCKIPSD
5590,LARS1
5591,TMEM14C
5592,CXXC5
5593,TMEM138
5594,OSER1
5595,GSKIP
5596,JKAMP
5597,ANAPC11
5598,ZC3HC1
5599,TRMO
5600,VTA1
5601,PPHLN1
5602,MTFP1
5603,ZCCHC17
5604,SCLY
5605,VPS54
5606,ZNF581
5607,SIRT7
5608,SIRT6
5609,CINP
5610,RAB14
5611,NT5DC3
5612,MBIP
5613,HDAC7
5614,ARMCX3
5615,TDP2
5616,UFM1
5617,FAM49B
5618,GDE1
5619,LARP7
5620,ESF1
5621,AZIN1
5622,PCF11
5623,MED15
5624,PIAS4
5625,TRIM33
5626,SRRT
5627,NBAS
5628,CUTA
5629,LSR
5630,LIPT1
5631,NOP58
5632,EEF1AKNMT
5633,PIGT
5634,TRMT6
5635,ATP6V1H
5636,GET4
5637,DPH5
5638,ERGIC3
5639,TAF9B
5640,UBE2D4
5641,KLF13
5642,CCZ1
5643,DYNC2LI1
5644,SLC25A39
5645,LUC7L2
5646,OTUD6B
5647,RBMX2
5648,DHRS7
5649,RTRAF
5650,SF3B6
5651,MRPL48
5652,TMBIM4
5653,PPIL1
5654,YPEL5
5655,CIAO2B
5656,MRPS23
5657,MRPS33
5658,PTRH2
5659,CHMP3
5660,CDK5RAP1
5661,STYXL1
5662,GINS2
5663,MPC1
5664,ZFR
5665,ASB1
5666,NUB1
5667,HSPB11
5668,SARAF
5669,ASB2
5670,MPP6
5671,LSM7
5672,LSM8
5673,CPSF3
5674,TRAPPC2L
5675,VPS29
5676,CYB5R2
5677,NLK
5678,ACSL5
5679,CYB5R1
5680,ZNF44
5681,SELENOT
5682,CAB39
5683,UIMC1
5684,DNAJB11
5685,CMPK1
5686,POLR3K
5687,WBP11
5688,MSRB1
5689,RAPGEF6
5690,WWOX
5691,ARID4B
5692,LUC7L3
5693,RTEL1
5694,ERAP1
5695,CDK12
5696,C9orf78
5697,RAB8B
5698,INPP5K
5699,STK26
5700,TM7SF3
5701,RSF1
5702,MAP3K20
5703,KDM3B
5704,COQ3
5705,TUBA8
5706,PHAX
5707,GALNT7
5708,ADA2
5709,BCL11A
5710,BTBD1
5711,SPA17
5712,NUDT9
5713,CHIC1
5714,ZFYVE1
5715,NUP54
5716,TPCN1
5717,STX18
5718,MBD3
5719,PTOV1
5720,FXYD5
5721,C11orf24
5722,TRIM34
5723,RAB4B
5724,RAB24
5725,PELO
5726,PPIL3
5727,CSNK1G1
5728,A4GALT
5729,CPSF2
5730,BRWD1
5731,SLC37A1
5732,C21orf58
5733,YBEY
5734,SMIM11A
5735,MIS18A
5736,LINC00158
5737,SETD4
5738,CLIC6
5739,GSAP
5740,POLE3
5741,CHRAC1
5742,H2BS1
5743,MRPL39
5744,C21orf91
5745,DCUN1D1
5746,NANS
5747,CYCS
5748,GNG2
5749,GDAP1
5750,DPM3
5751,TERF2IP
5752,SLC38A2
5753,DNAJC10
5754,YIPF1
5755,GAR1
5756,SSH1
5757,SH3TC1
5758,GFOD1
5759,RBM27
5760,SASH3
5761,STAG3L1
5762,KCTD5
5763,ANLN
5764,ATAD2B
5765,FBXO42
5766,PRR13
5767,MRPS21
5768,FBXW5
5769,CCSER2
5770,XRN1
5771,ETAA1
5772,ANKIB1
5773,MIOS
5774,ZFAND6
5775,ARMCX6
5776,MIEF1
5777,TOLLIP
5778,NLE1
5779,RNF216
5780,PIMREG
5781,CHPF2
5782,TRMT13
5783,DGCR8
5784,TMX3
5785,PRMT7
5786,HEATR5B
5787,TMCO1
5788,RBM47
5789,ZDHHC13
5790,DHX29
5791,RHOF
5792,EXOSC4
5793,MTRF1L
5794,PUS7
5795,APBB1IP
5796,CCDC93
5797,WDR44
5798,ASNSD1
5799,MIER2
5800,MRPL50
5801,CCHCR1
5802,EXOC6
5803,SHLD2
5804,NDUFB11
5805,FAM193B
5806,DDIT4
5807,RC3H2
5808,TOMM7
5809,MTMR12
5810,GNL3L
5811,DDX49
5812,ING3
5813,EGLN1
5814,NDFIP2
5815,DDX56
5816,INO80
5817,FBXL19
5818,PAF1
5819,PARP14
5820,TBC1D13
5821,WDR74
5822,RSBN1
5823,CRLS1
5824,GTPBP2
5825,CROT
5826,ZNHIT6
5827,P4HTM
5828,RRN3
5829,PDP1
5830,GPN2
5831,MARCHF5
5832,OTUD4
5833,TMED9
5834,SLC35F2
5835,MPHOSPH8
5836,XAF1
5837,LEPROT
5838,EPDR1
5839,KLHDC4
5840,ZRANB1
5841,TRIM44
5842,PPP1R12C
5843,RNF111
5844,NSMCE4A
5845,ALKBH4
5846,BORCS6
5847,DNAJB12
5848,TET2
5849,KCTD9
5850,MED18
5851,HAUS6
5852,TRIT1
5853,ZNF586
5854,DYM
5855,SAMD9
5856,ZNF562
5857,AFTPH
5858,QPCTL
5859,GATAD2A
5860,ZNF280D
5861,ZCCHC10
5862,NDE1
5863,ERCC6L
5864,TRPM7
5865,BCAS3
5866,VPS13C
5867,GDAP2
5868,WBP1L
5869,APTX
5870,BIVM
5871,MFSD6
5872,SIDT1
5873,DEF8
5874,FBXL12
5875,ANKRD49
5876,WDR55
5877,TENT5C
5878,GON4L
5879,PGPEP1
5880,ELP6
5881,SNRK
5882,CC2D1A
5883,TOR4A
5884,GPATCH4
5885,TMEM214
5886,TMEM104
5887,QRICH1
5888,PIGG
5889,DCAF16
5890,ZCCHC2
5891,DPP8
5892,BCOR
5893,TEX10
5894,ANKHD1
5895,CWC25
5896,RETSAT
5897,UHRF1BP1
5898,NSUN2
5899,ALKBH5
5900,NCAPG2
5901,MTMR10
5902,SLC66A1
5903,PXK
5904,LAX1
5905,CDKAL1
5906,TTC19
5907,MKS1
5908,NSD3
5909,TASOR2
5910,SPDL1
5911,SEMA4C
5912,RPP25
5913,FOCAD
5914,YTHDF1
5915,TMEM260
5916,CMTM6
5917,DNAAF5
5918,DUS2
5919,CHTF8
5920,LIME1
5921,ZSCAN32
5922,UBE2R2
5923,CHCHD3
5924,IMPAD1
5925,TMEM161A
5926,HAUS4
5927,TRMT10C
5928,KANSL2
5929,DUSP23
5930,ADPRHL2
5931,SARS2
5932,COMMD4
5933,OCIAD1
5934,ABITRAM
5935,SLC41A3
5936,MRPL16
5937,SDHAF2
5938,COMMD8
5939,TRNAU1AP
5940,ODR4
5941,C1orf109
5942,PARP16
5943,TXNL4B
5944,TMEM160
5945,GEMIN8
5946,TIPIN
5947,UCKL1
5948,PIGX
5949,TMEM70
5950,HPF1
5951,TTC12
5952,BANP
5953,INTS11
5954,THG1L
5955,C20orf27
5956,SLC25A38
5957,SLC35F6
5958,C2orf42
5959,NMRK1
5960,CLN6
5961,PINX1
5962,HCFC1R1
5963,CZIB
5964,ZNF770
5965,C1orf159
5966,ZSCAN2
5967,GID8
5968,OXSM
5969,TESC
5970,AURKAIP1
5971,TUG1
5972,TMCO3
5973,PAK1IP1
5974,LAMTOR1
5975,RMND1
5976,TRMT61B
5977,FAM118A
5978,HERC6
5979,FAM174C
5980,PARPBP
5981,PIH1D1
5982,PPP2R3C
5983,MCUB
5984,STX17
5985,PRPF39
5986,C14orf119
5987,TTC38
5988,PHIP
5989,BANK1
5990,HEATR3
5991,C17orf80
5992,FBXO34
5993,USP47
5994,SLC35A5
5995,NOL8
5996,PTCD3
5997,CDCA4
5998,TRMT12
5999,PLEKHB2
6000,VPS37C
6001,REX1BD
6002,MRPL20
6003,ATG16L1
6004,ZWILCH
6005,WIPI1
6006,PDPR
6007,TMEM248
6008,C9orf40
6009,RNF31
6010,LRRC37A4P
6011,OXR1
6012,TAPBPL
6013,IFT57
6014,ARGLU1
6015,RADX
6016,CCDC186
6017,MED9
6018,WDYHV1
6019,GPATCH1
6020,SAMD4B
6021,WDR70
6022,DMAC2
6023,ATG2B
6024,RALGPS2
6025,GPATCH2
6026,SLFN12
6027,BSDC1
6028,AGGF1
6029,MAGOHB
6030,PLEKHJ1
6031,ARHGAP17
6032,TMEM39B
6033,PRPF38B
6034,FANCL
6035,AKIRIN2
6036,CEP192
6037,HEATR1
6038,TRIM68
6039,ANO10
6040,RBM28
6041,LARP1B
6042,SRBD1
6043,WRAP53
6044,ANKZF1
6045,ELP3
6046,HAUS2
6047,CDCA8
6048,LRRC8D
6049,THAP1
6050,ZDHHC4
6051,RBM23
6052,UBR7
6053,MTPAP
6054,TMEM38B
6055,DALRD3
6056,SDAD1
6057,MSTO1
6058,ARMC1
6059,DARS2
6060,RFWD3
6061,TMEM33
6062,PNPO
6063,SHQ1
6064,CEP55
6065,CENPQ
6066,MSL2
6067,MRPS18A
6068,PRMT6
6069,TBCCD1
6070,DNAAF2
6071,MRPS10
6072,INTS10
6073,KLHL11
6074,RMDN3
6075,MRM3
6076,FAIM
6077,LINS1
6078,SMG8
6079,RNF220
6080,RIF1
6081,SLC25A36
6082,VPS13D
6083,NADSYN1
6084,DNAJC17
6085,PBRM1
6086,CCDC198
6087,RESF1
6088,RPRD1A
6089,FAM86C1
6090,MAP1S
6091,GOLPH3L
6092,SBNO1
6093,ARL8B
6094,SETD5
6095,ATAD3A
6096,BBS7
6097,RCBTB1
6098,P3H2
6099,FANCI
6100,NKAPD1
6101,MACO1
6102,LRRC20
6103,NAT10
6104,PANK4
6105,USP40
6106,MOB1A
6107,SMU1
6108,UBA6
6109,OGFOD1
6110,STEAP3
6111,UQCC1
6112,CCDC25
6113,NEIL3
6114,PACC1
6115,YY1AP1
6116,ELP2
6117,PCMTD2
6118,TYW1
6119,TMEM39A
6120,WDR41
6121,ADI1
6122,MRGBP
6123,MAP11
6124,TMEM19
6125,PSPC1
6126,NUDT15
6127,IMP3
6128,PHF10
6129,PGM2
6130,FGGY
6131,QRSL1
6132,ZNF654
6133,CWF19L1
6134,TMEM140
6135,UBE2W
6136,RBM41
6137,RHOT1
6138,BRF2
6139,PPP6R3
6140,UEVLD
6141,FBXW7
6142,CCDC91
6143,RNF121
6144,BRIX1
6145,PI4K2B
6146,DDX19A
6147,ZNF444
6148,RFK
6149,RSAD1
6150,AP5S1
6151,TMA16
6152,MIS18BP1
6153,C5orf22
6154,ABCF3
6155,UFSP2
6156,AGPAT5
6157,LIN7C
6158,BLOC1S4
6159,DRAM1
6160,SYNJ2BP
6161,SLC39A9
6162,SHFL
6163,WDR33
6164,GIMAP5
6165,LSG1
6166,STRBP
6167,PLCXD1
6168,ZGRF1
6169,TCP11L1
6170,ABHD10
6171,CHDH
6172,COPRS
6173,LAPTM4B
6174,HJURP
6175,PI4K2A
6176,TMEM63B
6177,PIDD1
6178,TMCO6
6179,LRRC59
6180,MCM10
6181,NCBP3
6182,GPALPP1
6183,YOD1
6184,AP1AR
6185,STRADB
6186,DHRS4-AS1
6187,CSGALNACT2
6188,NDUFAF7
6189,PARL
6190,ETNK1
6191,TNFRSF19
6192,NOP10
6193,BATF3
6194,ELAC1
6195,DHTKD1
6196,FEM1A
6197,PIP4P2
6198,CDCA7L
6199,IL17RB
6200,RBM38
6201,ZNF823
6202,ENOSF1
6203,HAUS7
6204,GALNT10
6205,CNOT11
6206,FOXRED1
6207,CDV3
6208,NAGK
6209,SUPT20H
6210,UBE2Q1
6211,MED29
6212,BMP2K
6213,VEZT
6214,OTUD5
6215,ZCCHC8
6216,RNPC3
6217,DDX60
6218,CDKN2AIP
6219,CARMIL1
6220,KIF21A
6221,ANKRD10
6222,ZNF280C
6223,VPS50
6224,OTUB1
6225,TASP1
6226,DOCK10
6227,STAP2
6228,TRMT1
6229,TTC27
6230,THUMPD1
6231,POMGNT1
6232,ZDHHC7
6233,AMBRA1
6234,SMPD4
6235,ZNF407
6236,PNRC2
6237,SLC39A4
6238,LRRC40
6239,G2E3
6240,TBC1D22B
6241,KRBOX4
6242,DEPDC1
6243,CHD7
6244,BTBD2
6245,OSGEP
6246,LYAR
6247,RAB20
6248,PIGV
6249,NHP2
6250,BCAS4
6251,TMEM127
6252,NLRP2
6253,INTS8
6254,ZNF692
6255,RNF126
6256,ZNF416
6257,PRPF40A
6258,DDX27
6259,HIF1AN
6260,ZNF446
6261,CDC37L1
6262,URGCP
6263,NPLOC4
6264,DENND4C
6265,GPATCH2L
6266,MFN1
6267,PEX26
6268,PPP4R3A
6269,SLC30A6
6270,IWS1
6271,SCYL2
6272,KANSL3
6273,RABL6
6274,MREG
6275,TRMU
6276,YEATS2
6277,PACS1
6278,FRMD4A
6279,LUC7L
6280,NSUN5
6281,RBM22
6282,VAC14
6283,IARS2
6284,MAP7D1
6285,YJU2
6286,POLR3B
6287,CCDC88A
6288,IPO9
6289,NDC1
6290,NECAP2
6291,KBTBD4
6292,LMBR1L
6293,WDR11
6294,POLR3E
6295,SLF2
6296,TSR1
6297,CEP72
6298,ASF1B
6299,INTS13
6300,BTBD7
6301,N4BP2
6302,ATF7IP
6303,C1orf112
6304,ZFP64
6305,DNAJC11
6306,VPS35
6307,ARFGAP1
6308,NAXD
6309,EDEM2
6310,CHFR
6311,COA1
6312,AP5M1
6313,NUP133
6314,CNDP2
6315,CCAR1
6316,AGK
6317,TMEM184C
6318,SEPTIN11
6319,TMEM30A
6320,CDK5RAP2
6321,INTS9
6322,UGGT2
6323,RCOR3
6324,WDR12
6325,DHX32
6326,TTC17
6327,EXOC1
6328,INAVA
6329,NGLY1
6330,ZNF83
6331,EXOC2
6332,PRR11
6333,TBC1D23
6334,TDP1
6335,ZNF839
6336,ERMARD
6337,RIOK2
6338,CMTR2
6339,TXLNG
6340,LMBRD1
6341,DEPDC1B
6342,LRIF1
6343,DDX28
6344,PCID2
6345,MBNL3
6346,METTL2B
6347,DCP1A
6348,TRERF1
6349,UTP6
6350,BDP1
6351,KDM3A
6352,VPS11
6353,PAG1
6354,PECR
6355,DCAF6
6356,SELENOS
6357,GLT8D1
6358,EMC3
6359,CAND1
6360,UBAP2
6361,CENPJ
6362,EAPP
6363,CENPN
6364,EAF2
6365,WWC3
6366,ARHGAP15
6367,PPP2R2D
6368,BRK1
6369,ITFG2
6370,CISD1
6371,PLGRKT
6372,USE1
6373,PSENEN
6374,TEX2
6375,ZC3H15
6376,ACOT13
6377,KIZ
6378,TMEM165
6379,ACTR10
6380,ECHDC1
6381,TMEM126B
6382,HDAC8
6383,ASH1L
6384,CBWD1
6385,PBK
6386,WSB2
6387,MYNN
6388,ZNF395
6389,UNC45A
6390,ZNF302
6391,ACSS2
6392,KMT2E
6393,RNF114
6394,CMAS
6395,BIN3
6396,ERBIN
6397,LANCL2
6398,NXT2
6399,RCC2
6400,NKRF
6401,DMAP1
6402,ZMAT5
6403,LIN37
6404,KLHL9
6405,SULF2
6406,NDUFA12
6407,NSFL1C
6408,RAB5IF
6409,BAIAP2L1
6410,SLC25A40
6411,BCAP29
6412,SLC50A1
6413,KLHL7
6414,MYDGF
6415,SMG9
6416,ALG1
6417,UBFD1
6418,TMEM234
6419,NSMCE3
6420,MOSPD1
6421,MTFR1L
6422,FAM214A
6423,ZNF253
6424,YLPM1
6425,RNF20
6426,TMX4
6427,MEPCE
6428,CTNNBL1
