Short Gene name,logFC,logCPM,PValue
DCTD,0.157817117,4.234276696,1
LYRM5,0.109720445,3.470919248,1
TTC30B,-0.13814035,3.803317061,1
KLHDC8B,-0.204058316,3.964004794,0.890725063
EPC2,0.49750022,3.818222884,0.740934595
OPTN,0.050538114,7.432686798,1
BCOR,0.185774373,7.728235834,0.993414941
ANKLE2,0.087946539,4.404726339,1
METTL7A,0.104266963,3.329950277,1
IPO4,-0.260980379,5.022868746,0.700611087
RIMKLB,-0.13485818,3.319184575,0.915071003
PREB,-0.738152729,4.572652572,0.35026953
KIAA1191,0.432205435,5.794153419,0.806343965
RNF103,0,2.047887549,1
ETV3,-0.360333839,6.027620349,0.539036431
WIPI2,0.203262679,4.085767657,1
TMEM128,0.140443966,3.827496235,0.995053911
ROMO1,-0.108039542,8.272949062,0.768297052
HTRA3,0.581126842,3.68904349,0.981036885
SUPT7L,0.724563905,3.923593036,0.764982186
LIN37,0.673867154,5.127080144,0.811394601
FAM172A,0.176966447,3.883935223,1
NPLOC4,0.488611257,3.778795178,0.709349104
EHD3,0.879196505,5.766363621,0.459239449
PTPMT1,-0.563311723,3.112710595,0.514677134
ABL1,-0.196922491,4.137345792,0.833243994
SDC1,-1.191958346,3.171787954,0.475360335
TERC,-0.138687753,3.132647021,1
PSMD3,-0.045755843,4.647539398,0.881199306
KIAA0922,0.2202531,3.898387325,1
KIAA0391,3.022409451,6.306703743,0.369436154
IRF2,0.122191277,4.902784035,1
NMU,0.742953822,6.064910188,0.594249097
KNSTRN,0.746471131,3.854303298,0.619884777
PGK1,1.142820287,6.202037205,0.447363059
ACSL1,-0.163832466,3.634684511,1
RNF217,-0.249757792,3.600883421,0.714175624
ACAT2,0.452330829,4.933629354,0.847129567
DESI2,-0.045873851,6.153344645,0.86550559
SYS1-DBNDD2,0.700713568,6.089768579,0.908435545
NFATC3,0.58901265,6.696916477,0.699726743
LOC595101,0.36898367,4.345252098,0.859559049
GPR19,-0.016487052,7.063045818,0.859692705
KIFAP3,-0.549178716,3.343480152,0.439510686
OSBPL1A,0.363503524,4.293468323,1
PISD,0.247459082,8.397566867,0.838232953
RNF168,-0.500552969,3.491557773,0.466287851
HMGN4,-0.436982916,3.832813448,0.68476391
TM9SF4,-0.489460966,4.699521754,0.497240833
KCTD1,-0.028327352,4.595368664,1
ATP6V0E1,0.198092456,5.076771979,1
NBPF10,0.888224342,4.174926355,0.788781232
TMEM60,2.235487151,3.33202947,0.444261822
SGTB,-0.381807807,4.076042478,0.527258658
POLR3A,-0.087586062,3.937303451,0.930277801
ARHGEF25,0.200079149,3.815348438,1
TRIM65,-0.256891621,3.713231425,0.769267863
PRCP,0.689078614,6.836529062,0.791547763
NBPF3,0.348802414,3.683587285,0.938212499
C1RL,-0.106678806,3.479210191,1
HIST1H2AM,-0.063512006,4.664246568,0.867630916
CAPRIN1,0.629381228,3.467437714,0.973357274
SOD1,0.39724839,3.92902721,1
SBF2,0.13688845,4.294359134,1
MRPL1,0.08706794,4.398398321,1
C3orf58,-0.321179866,4.730904905,0.608865371
ABHD3,-0.123766376,4.088167308,0.756032358
HSPBAP1,-0.116107756,4.639762435,0.80615897
MEA1,0.271517738,3.464314188,1
MTG2,0.357249352,4.122214836,1
DCTN3,0.191429947,4.523049365,0.961912607
SLC25A40,-0.26535853,4.406709415,0.731873377
PLAC9,-0.272196314,5.160871723,0.667425663
DTWD1,0.811503495,3.128037526,0.947260438
INPP5B,0.188879199,4.301905437,1
DBT,0.229083482,6.566322196,0.953759701
MED13,0.375295052,7.57471695,0.850543988
MLH1,0.373558901,5.242611925,0.937451641
PROCR,-0.377571748,3.114195547,0.907464453
SDF2,0.298071693,4.578538327,0.884026945
RBBP9,0.464279023,3.9106417,0.849020531
CHMP1B,-0.373272708,4.115795922,0.563537877
NELL1,0.726863556,9.658273436,0.647261808
NELFB,-0.009433212,3.362820107,1
PPP3R1,0.340450436,4.21028558,1
CBX6,0.052790793,3.365451998,0.936043198
TUBGCP2,0.353562288,5.162215677,0.802204553
LSM4,-0.275591697,3.966086896,0.772923664
MMACHC,0.160313064,4.127406756,1
ZNF609,-0.515396574,3.752702564,0.522172376
SERBP1,0.218976945,3.442455945,0.970589187
MRPL32,0.638906029,3.879204059,0.911661257
TRAM1L1,-0.036160037,3.967644201,1
FAM161B,0.603446488,5.475307081,0.789452272
SUPT5H,-0.56615595,3.43499838,0.478738717
MAPK8IP3,0.810768102,5.809135002,0.548763794
11-Sep,0.23942757,3.733077698,1
EVC,0.439081751,4.486021133,0.751174826
FAM63B,-0.525452991,3.117829176,0.580448516
ZNF141,0.049212865,3.125508846,1
CHST10,-0.26962642,4.524251622,0.742737695
VBP1,0.906167234,5.426229511,0.56576436
ZNF561-AS1,-0.472693038,3.368230097,0.581761126
TFPT,0.325514904,7.070434771,0.829410299
SNRNP48,1.80494278,6.357913111,0.618030867
CBS,0.412369136,3.947923004,0.88859802
MRFAP1,-0.537559487,3.584234666,0.623266552
CXorf40B,-0.009130757,3.145704533,1
CRYBG3,0.432853,8.099662366,0.747167125
SURF1,0.016168132,8.034435316,1
FBXO45,2.273505599,7.890488879,0.938553171
E2F1,0.762983648,7.237506901,0.485149814
LOC730101,0.571017496,4.295364654,0.8012823
PAF1,-0.120514962,3.59345863,1
SDF4,-1.090269518,4.15259592,0.295364396
PRKX,0.855372693,4.193680163,0.917699231
HDAC8,0.063402198,4.878641105,1
MAPRE1,-0.269718043,3.227997034,0.955276745
CMBL,0.745052746,4.639513146,1
TMEM8B,0.469373882,4.611211319,0.825719374
PCTP,-0.504506429,3.696787729,0.538216621
TM7SF2,0.446083569,6.410201094,0.783854688
MDM4,-0.064174802,5.638211673,0.867869805
SSH3,0.289013598,7.842466434,0.924681527
ITFG3,-0.300759226,3.324821962,0.754669393
TFPI,0.368672786,3.191805051,0.952386361
LINC00667,-0.103145025,5.723986103,0.797916563
DND1,-0.153808785,4.173917989,0.775124563
TPGS1,0.841458831,5.077361673,0.663263683
MZT1,0.286421928,3.58568595,0.920806668
ITGA6,0.019793435,3.436002248,1
ADRM1,-0.243842417,3.878388218,0.754389672
TRMT61B,0.33948089,4.665608639,0.904295103
SLC39A13,0.093377028,3.864990966,1
PKD2,-0.184997733,3.260904413,1
PAQR8,0.930586844,3.932355071,0.87257111
USP24,0.156875311,3.464556231,1
AGO2,0.5853152,3.650421494,0.833968634
LRRFIP2,0.766951463,6.589357955,0.549583036
HMGB1,0.73008127,4.122897951,0.648293718
NOTCH1,0.712398891,3.439185132,0.991587822
MRPL4,-0.82247464,6.268989663,0.162675676
BIRC5,-0.12300312,4.924891628,0.791700179
HIST1H3I,1.208422572,4.153160212,1
CSE1L,-0.002825227,5.660282475,0.90285321
AK3,-0.918348074,3.434746898,0.321207756
ZNF131,0.463704799,4.147802517,0.801193697
DCP1B,-0.633924392,3.383252594,0.544170042
MINPP1,0.001834234,4.987434206,1
SERINC1,0.416112352,3.644888879,0.905556547
BLMH,0.582329857,4.547562019,0.685736066
SSH1,0.316273224,4.083357315,0.96493295
CDC20,0.620520721,6.437389541,0.676586521
ARF1,0.24770561,4.800194508,0.868740339
EPS8,0.38428333,4.43227613,0.905531867
RBBP4,-0.032361815,3.425267165,1
C1orf56,0.406661866,3.899383078,0.951520922
SH3GLB2,0.079872111,4.344867886,1
ATP1B1,-0.413805567,4.932715498,0.530153416
GATSL3,-0.56775742,3.406413561,0.637099081
CSNK1G3,-0.321454698,4.677875859,0.61955928
EPHA4,0.41095872,3.576105039,1
UQCRC1,0.035722814,3.255442823,0.849858484
BUB3,-0.043474705,3.778262145,0.921219898
STXBP2,0.198013223,3.571999973,0.95327489
LHFP,-0.555234413,3.667395068,0.56891289
TOR1B,0.327160453,5.028118463,0.825735307
SAP30,-0.038516891,6.055204829,0.869256527
RNF185,1.004028243,3.361422477,0.708632838
DAGLB,0.493088358,5.380366193,0.733124772
SEMA4G,-0.192816709,4.137560312,0.887174452
AKAP11,0.244531978,5.860968033,0.95082121
PDPN,-0.562262434,3.633498443,0.59703278
NAV2,-0.081462496,4.464579057,0.929115551
G6PC3,-0.509182117,4.660052169,0.427376164
HDDC3,0.230093333,3.910424246,1
COLGALT1,0.053828103,3.400709457,1
COX5B,-0.646876795,3.474431177,0.512720926
ADRBK2,0.09098998,4.602060494,1
TMEM33,0.36611952,5.290642334,1
YLPM1,-0.653316506,3.07393752,0.46971439
BSDC1,-0.484673384,3.477214319,0.654458496
BCL2L1,0.188445907,4.390655081,0.968077269
REPIN1,0.07328955,5.079188002,1
NSUN3,0.14931097,4.151760032,1
ATMIN,-0.043574902,5.253933781,0.876910686
WDR77,-0.444881607,3.717209806,0.547698134
CRBN,-0.329605499,3.260653139,0.901255201
DPP9,0.579861901,3.413605361,0.830290996
UBALD1,0.690695714,8.308175229,0.668516904
YWHAB,2.489444669,9.488852123,0.40367445
TBC1D10A,-0.319770657,3.236291843,0.790986237
NABP2,0.259726557,4.115584937,1
AGBL5,0.235813125,4.834012265,0.959630671
NTPCR,0.75867322,10.32506451,1
GDPD2,0.591595365,4.458375039,0.742297026
USP22,-0.536905945,3.437194205,0.619510114
TMEM69,-0.059363958,5.280373131,0.844704935
FGFR2,-0.021787604,5.503427724,1
TADA1,-0.379724571,4.891820141,0.537803262
MAP3K7,0.285484487,8.358932263,1
SCARNA21,0.177461975,5.380564765,0.994536214
SMAD3,-0.111065991,3.780982863,0.900696272
ZNF467,2.434415928,3.603799871,0.641220633
TOR2A,-0.21907709,3.952617771,0.869542114
CCDC86,-0.09836452,4.017847612,0.925383639
SPRY2,0.571088094,5.332337501,0.667991536
MCF2L,0.467607421,3.791694118,1
FUNDC2,-0.034770409,12.16317144,0.784215874
MAF,0.444360156,4.033720778,0.946568821
CCDC94,0.45772482,3.59138061,0.874101919
SOX21,-0.050316558,5.746663356,0.836895282
HIST1H2BE,-0.535006848,4.62357171,0.367807365
MINOS1,0.129945001,8.124991049,1
PLIN3,0.011464578,3.136539883,1
ZNF251,-0.03090847,4.792162943,0.833283142
ANKRD10,0.491005249,3.394785226,1
ZNF322,-0.45770485,6.824721322,0.448858412
ZNF287,-0.068582241,4.738626087,0.789872999
CYB5D2,0.105137952,3.102964437,1
SPEG,-0.688107315,4.169050466,0.29092191
FAM120A,0.030790829,4.070775284,1
TNIP2,0.41487484,6.368459757,0.789629888
ATP2B2,0.852294669,5.264271107,0.712237933
EMD,0.026915641,3.541858974,1
NOMO2,-0.156609184,3.413167255,0.77101744
OPCML,-0.507376948,3.857487143,0.55123725
HSD17B12,1.269476811,3.556088866,0.483331575
RAF1,0.284555643,4.113283008,1
PTMA,-0.266521001,4.730123067,0.684126539
SUZ12,0.772700533,6.107219301,0.513218949
CDH24,0.415604492,4.34248423,1
AKT2,0.717255831,3.187816687,0.635281937
CEP290,0.390117236,5.349359871,0.760203867
SDAD1,0.473961514,3.21778602,1
MAP4K3,-0.01974361,3.948603246,0.919627865
WRAP53,0.298128275,4.892551329,0.969050783
SLC16A2,-0.065801299,3.375901369,0.815731792
FUOM,0.078952702,5.182312281,1
KIF4A,0.075380624,5.867709537,1
RAD9A,0.233337476,4.158517994,1
NOL12,-0.974874066,4.098659545,0.31853847
ATPAF2,0.163018062,4.276687637,1
UBLCP1,0.311839244,5.096824275,0.864554197
ZNF462,-1.387238994,3.318030379,0.243444009
CDH4,-0.504729879,4.705232588,0.503187199
FAM149B1,0.06178876,3.77307501,1
EID1,-0.578594108,3.968630253,0.535746246
FHOD1,2.520883575,3.113618272,0.669934015
WDR37,0.103277258,3.606031452,1
KANK2,-0.381905256,4.311293981,0.557659542
ETV5,0.557087119,3.116830622,0.799883891
E2F4,0.880403786,6.49926271,0.647707652
BCYRN1,1.220043206,4.19093311,0.728488591
NAIP,-0.149926842,5.178450475,0.777178192
VPS51,0.548147829,5.765000027,0.63280388
MBD5,0.489672451,3.228747952,0.93742037
GNPAT,1.194760234,3.615795815,0.620028429
AARS2,0.427208305,3.023527149,1
FAM129B,0.003564183,5.119384618,1
PPP3CA,0.390070241,4.463491984,0.85291796
CAST,-0.073906812,3.499823419,0.912913156
ARRDC1,0.293544807,4.657946395,0.943491959
NOP14-AS1,-0.343325577,4.564719634,0.580377239
PIGU,-0.019782204,4.279078376,0.947742981
MOV10,0.482806201,4.618437039,0.795794421
SNX10,0.00148772,3.854854565,0.944647888
NEDD9,-0.04821433,3.089968279,1
WDR19,-0.147733405,4.32081236,0.816030669
GRM8,-0.338563676,4.509854605,0.532275751
C12orf29,-0.112720356,5.421975034,0.815229534
VTI1A,0.86161848,4.399859995,0.598146813
SCYL1,0.041569209,3.180515202,0.940076142
YAF2,0.172763856,6.182368017,0.977796705
ARPC5,0.172429628,3.634882571,1
CALM2,0.151269714,3.23585148,1
NDFIP1,0.77748017,7.351403192,0.829946119
ASF1B,1.258331707,5.699751672,0.430605755
HEXB,0.288167438,4.536348557,1
AMER1,-0.266580137,3.613935631,0.982281187
NDUFA8,0.108119657,4.493644437,1
MTO1,-0.079750931,5.814213669,0.869778819
MPV17L2,0.078536342,5.610341871,1
TMX1,0.109179935,3.821226124,1
8-Mar,-0.24776522,3.869586934,0.777115692
TMEM179B,0.122767205,3.769718901,1
KIF26A,0.366019196,4.242694162,0.984831905
KLHL2,0.908185497,4.774088824,0.546463727
KIAA0355,1.600244008,12.28456353,0.439595788
TMEM55B,0.135420488,3.63840027,1
PKM,0.218713347,7.342346773,0.926326795
BOLA1,-0.791782012,6.676926329,0.348214791
GALT,0.653717713,3.756899163,0.896857637
SNAPIN,-0.269974734,3.39980268,0.903013182
MPND,0.51224538,3.539699646,0.964886972
LMBR1,-0.44472497,3.3770661,0.606288668
SPRY1,-0.07569808,4.962335546,0.843700984
ZNF629,-0.1673912,3.397762571,1
OIP5,0.460479818,3.216745886,0.875900628
MKS1,-0.47105945,4.48156658,0.434196499
SMAD6,0.033253365,3.441752448,1
CD83,0.031691037,3.867364969,0.973654475
PNN,0.419783435,3.409175518,1
PTBP1,0.121628754,3.383814939,1
ZNF713,0.134474654,3.379039205,1
SEMA4F,-0.577359528,3.641767826,0.444530674
TMBIM4,0.528587042,7.051716915,0.806692738
RASL11B,0.317612244,6.3109781,0.809182251
COMMD6,0.707878941,3.962922435,0.900364109
DCAF8,-0.222562201,6.47071464,0.650359425
NDOR1,0.624708995,4.942529512,1
RP9P,0.566269622,3.724738534,0.833184084
PARVA,-0.132073829,5.71895917,0.693047024
2-Mar,-0.293743794,3.501798391,0.783192245
POMT2,0.625325072,3.507776745,0.761509043
NCAPG,-0.207829248,3.549503114,0.762329374
POLG,-0.013274244,5.223571685,0.905548395
FBN1,-1.37921498,2.936240064,0.183679278
ARSB,-0.170637047,5.683146377,0.71529181
SIDT2,2.821038861,3.607254134,0.732227485
STYX,0.530545157,3.5595258,1
SHPRH,-0.360330803,3.750460395,0.742177304
AURKB,-0.08063077,4.740489119,0.912982017
RAB11FIP1,-0.861771977,3.083685684,0.884230792
IGSF21,-0.276964594,3.194179982,0.784213083
ATP5L,0.441951305,4.92735794,0.758260745
HIVEP1,-0.66052885,4.240354716,0.327554684
TBL1XR1,0.125794563,5.360171746,1
SORT1,-0.299762922,3.614040128,0.700425585
PPP2CB,-0.546738337,3.095318552,0.668670615
LSAMP,-0.592413196,3.213862188,0.732756909
TEX261,-0.705842275,3.185873206,0.377525713
FABP3,0.287568682,3.348661354,0.904963266
SYDE1,-0.445269375,4.175983866,0.611761374
IGDCC4,0.069985599,4.658152627,1
FTSJ1,0.044754973,4.976531507,1
DUS2,0.750903123,3.934094579,0.749348251
ACTR1B,0.368554188,4.377821951,0.956725337
RAB38,0.715878336,5.306050648,0.549588886
SNORD15B,2.813449704,5.431002843,0.882553668
GOLGA8B,0.116358712,8.311847917,1
POLR2D,0.055296362,2.987018471,0.944005345
SNAPC4,0.631422224,3.041382994,1
NSFL1C,1.839325742,3.864209318,0.675674223
PLXNB2,-0.350433526,4.350196576,0.643844271
BBS9,-0.158852383,4.890184247,0.727765076
AHCYL2,-0.920774937,4.980170994,0.131495492
HSF2,0.533576701,4.159434954,0.751409922
NOB1,0.474958489,4.663407465,1
7-Mar,-0.879640752,4.521674868,0.22119983
MAP4K5,0.401551773,6.504267397,0.941125776
IMPA2,0.017785351,3.842052642,0.944156057
CYP51A1,-0.091855262,3.355835433,0.832774189
SLC25A16,0.136427189,5.606367582,1
RSBN1L,-0.386973636,3.293920115,0.891451591
PEX14,0.787050782,5.372348466,0.625864055
LOC647859,-0.031166264,3.251423457,1
GPS1,0.040109433,3.319844386,0.964129669
ZNF749,0.146796187,5.660897553,1
ARFRP1,-0.335983433,4.796836606,0.538576795
EEF2,-0.550509167,4.13951358,0.433454583
SURF6,0.201930961,3.369019844,1
COA4,4.874872047,3.972563198,1
CAPNS1,0.208456537,3.851515852,0.929788096
PGAP3,2.457094944,5.596767977,0.397349432
HSBP1L1,1.01825355,5.232726119,0.589837883
C5orf24,-0.204880309,4.136025354,0.882758219
ZBTB40,-0.588791193,5.37928276,0.32184033
PTPLA,0.910165741,4.020889891,0.702059594
LRRC6,-0.141606658,3.706765345,0.840835408
ECHS1,-0.861338878,3.479458007,0.263707732
OCEL1,-0.220163031,4.17283544,0.807955108
BUB1B,-0.029077156,5.247953739,0.86940209
CCDC85C,-0.571986591,4.764034637,0.422113878
CORO1C,0.177604411,3.395586769,1
C1orf131,-0.266840576,4.781213586,0.712555488
ACSF3,-0.384595917,4.992917411,0.468783657
FAM96A,-0.154304176,3.111554636,1
NDUFB5,0.712943052,4.763113458,0.735540788
HIVEP2,-0.097589253,5.021510792,0.808957848
PHB,-0.02201281,3.866777658,1
FAM8A1,-0.36430476,6.033945417,0.471203504
UNC5A,0.911264305,3.800994138,0.694196182
UPF3B,0.046368175,3.127416015,1
MOSPD3,-0.20144325,5.8410652,0.718058412
KIF13A,-0.144676246,4.127360659,0.74232849
WASF1,-0.117034206,4.078251727,0.847664648
ECI2,0.106331611,4.911501421,1
CEBPG,-0.074836985,3.637404677,1
NECAP2,-0.031863761,3.360799235,0.987081825
GLUD1,-0.178049651,5.362363197,0.774399361
TMEM163,0.025716053,3.54934384,0.9712132
DYRK3,-0.854783064,6.706786849,0.213602818
TBC1D2B,0.058879064,5.552147181,1
LIN7B,-0.376478088,5.379032431,0.529502059
UNC93B1,-0.027590226,4.593927568,0.889667568
FAM160B2,-0.142714384,3.702872774,0.760641356
PPP3CC,0.683285621,3.870194945,0.645749195
SDC2,-0.328864534,5.438366917,0.603430088
MRPL46,0.486874472,6.555080549,0.759068699
PTPN4,0.785901448,3.198507907,1
TTC38,-0.345194756,3.270069214,0.900969184
PPCS,0.284483084,3.735869408,1
MPHOSPH8,-0.182273533,3.742370624,0.847801916
NDUFAF4,0.133221055,8.289555776,1
CCSAP,-0.217555103,3.596582508,0.908216276
KIAA1244,-0.101953367,3.106753816,1
C2orf76,0.174743696,3.63514202,0.946009741
ZNF669,0.03062946,5.515692381,1
CMC4,0.671432103,4.412442887,0.738615418
LPPR2,0.645727228,3.327265746,0.900423162
TMEM261,0.601938955,6.167575427,0.681872765
MRPS15,9.618385213,7.689233476,1
SPIRE2,0.279826199,5.456960535,0.95906847
HAUS5,-0.73527049,6.184603943,0.364364838
NDUFB10,-0.167316145,3.286887661,0.943946402
IVD,0.481851123,6.811197653,0.72675577
RPUSD1,-0.056120823,4.488245981,0.865527258
GPATCH11,-0.034709777,3.063621888,1
WRAP73,0.997465017,3.588222779,0.851347436
MARK4,0.318714399,8.352399061,0.817802335
TOM1,-0.096295214,7.327019969,0.791072033
PTOV1-AS1,1.402103122,4.339503246,0.703535539
ATP5G2,0.599985447,5.383513609,0.639109459
NUDT16L1,0.367053406,4.064151517,0.80149033
STIM2,0.21646757,5.14910075,0.948621288
ACVR2A,0.360511074,5.238889808,0.764989659
RAB35,0.983180452,3.642866337,0.568451008
QPRT,0.121218445,5.828682121,1
TWSG1,0.018674803,3.885038943,0.915278628
GSK3B,0.403696457,4.57400272,1
OXA1L,-0.011506304,3.452467412,1
TEAD1,-0.36121074,3.103277427,0.732812877
ZNF496,0.240153896,5.780114826,0.944186145
YAP1,0.200156188,4.289324364,1
ACP6,0.465887903,4.016723734,0.979229488
LOXL2,-0.195177823,5.378874333,0.697213517
ACTB,0.39499613,4.134337768,0.838956089
SPIRE1,0.17935965,4.733303261,0.946677454
RPRD2,0.780454403,3.629598941,0.654683321
THAP9,0.077212457,3.505115313,1
SOS2,0.97287779,3.820172035,0.446052344
RAB10,-0.138185656,4.520595628,0.755423658
TROVE2,-0.022711751,3.711301844,0.90266919
NDC1,-0.353696738,5.754694151,0.591053382
ZNF76,0.14544044,4.781052895,1
SAP130,0.48369972,6.277964791,0.945147629
AGPAT3,-0.197673251,3.50585923,0.927727697
TIMM44,0.750995762,5.227818139,0.711867798
DPH7,0.97222448,4.425180724,0.570826798
PITRM1,0.420937496,3.924672306,0.946677331
EMC9,-0.338615208,3.843133686,0.739846756
SEPHS1,-0.361957907,4.302270137,0.625198492
ERRFI1,-0.287323999,3.551139511,0.631931976
TARS,0.079589877,4.477412263,1
SPIN1,0.182436116,5.162857332,1
EGLN1,0.833700931,5.325380954,0.633056234
HEATR5B,0.445385202,3.043027391,1
HIST1H3G,-0.186485533,3.512357436,1
FOXP4,-0.033561937,3.44606134,1
FARP1,0.124311524,4.155831229,1
IL13RA1,-0.028170301,4.101874013,1
LOC100506990,-0.001380687,5.131345345,0.920371587
LOC158960,-0.196631053,4.5934219,0.699793878
PTH1R,-0.700827947,5.187925029,0.226966146
CES2,1.356871133,3.176674804,0.944418024
TMCO3,-0.150760988,4.895144962,0.732709244
RDH14,-0.112353376,3.819669176,0.842438511
LRRC4,-0.720688271,4.16097486,0.434937634
SPATA17,0.334253879,4.619783664,0.815410914
SNAP47,0.861014852,3.916387748,0.792772659
NOC2L,-0.276169748,5.737984587,0.585928977
AMFR,1.448753968,6.616249521,0.259975594
UBE2G1,0.155415716,3.381285252,1
SLC4A10,-0.698603185,4.453191148,0.294069004
CKS2,0.300073279,6.719699558,0.927730225
CHMP2A,0.174196234,5.978050146,1
KLHL29,0.630441013,5.614158648,0.600764776
OGDH,-0.448110442,4.250069484,0.579464051
NRSN2,0.45852431,4.976741948,0.893392525
C1orf226,-0.370571582,4.539603628,0.652193539
HMOX2,0.046691918,3.514238039,1
PFN2,0.425377894,3.715623641,0.954428918
MFSD9,-0.161193296,3.628650825,1
FAM3C,0.66914358,5.184352431,0.601778744
ZNF644,0.18111572,5.00735104,1
RNF138,0.130952963,5.863067265,0.990600123
CRIM1,0.058403639,4.267962448,1
ARL4D,0.426701775,4.100851191,0.914079793
NACC1,0.115199851,5.095660804,1
AFF3,0.003107601,3.842982293,1
ATP5I,0.375401031,3.90686811,0.913488091
SESN3,-0.461832022,3.475312423,0.712435227
MTX1,-0.396796704,4.120934287,0.57171563
TRMT1,-0.837937564,4.030213694,0.490783113
FAM188B,0.570759896,5.682858899,0.735135339
NEU3,0.760375814,4.598824266,0.722598556
CPNE2,0.351564794,3.58782248,1
VPS36,0.505778167,3.73622658,0.758853407
RPL23AP7,1.790872897,6.853052602,0.25989234
TET2,-1.763735158,8.867696823,0.169619113
PLCH1,-0.449810939,5.010511251,0.424514652
ACSL3,0.070669853,4.521227888,1
SAMD5,-0.202791658,3.757247338,0.872587332
SMDT1,0.151317909,4.272284217,1
PPIL1,-0.176012522,4.045269224,0.808430693
BCAS4,1.012378145,4.675864147,0.533493942
CMTM7,-1.45363633,3.455883202,0.115744215
SENP6,0.086155353,4.739928073,1
UBE2D2,-0.035438471,3.398468162,1
LOC100507291,0.561532913,4.827789954,0.669211723
NINJ1,0.490117399,5.233785379,0.730884236
RXRA,0.09863873,3.138124047,1
ZDHHC12,0.23106061,4.243078772,0.910951393
LRRC27,1.012996047,3.327828693,0.761038978
ZNF853,-0.093199016,5.67784622,0.824403728
CALM1,-0.36011143,4.071392029,0.677054612
VGLL4,0.117478419,4.033402087,1
HDAC11,-0.563549846,3.355883326,0.54709079
RAB4A,0.309890146,4.117994412,0.962748444
PHF5A,1.063246808,3.078872482,1
AMZ2P1,1.337838274,3.774757427,0.799090438
NDUFA11,-0.370581766,4.122475624,0.612242584
MICU1,-0.296064224,3.844373714,0.629100235
OSGEPL1,-0.018726253,4.988787002,1
STC1,0.224591342,4.835688383,0.97091325
PEX16,-0.118911399,5.258238428,0.805398684
PRKCA,1.444418975,7.686343304,0.768818515
BRINP2,0.230794334,3.24983856,1
PLXNB1,0.060453988,5.152318801,1
ARHGEF12,-0.134205798,6.01458661,0.749074615
DTNB,0.123228199,5.725303545,1
BRD4,-0.281737004,3.338522867,0.980963063
RRP8,-0.267604405,3.102030972,1
MOB2,-0.583197745,4.966027,0.340794067
CNOT7,0.305810699,4.265166574,1
UBL4A,0.042142976,4.244870364,0.910274833
NEUROG1,1.851731848,3.13462227,0.864271188
NFKB2,-0.167426147,7.460086614,0.699711388
CYSTM1,-0.404816773,4.924775298,0.551075232
TBC1D20,-0.371008475,3.943405834,0.754489291
GPC6,0.850938244,3.269510078,0.725899704
MED16,0.232894038,3.650150808,1
BCAR3,0.542163925,3.333203125,1
KIAA1279,0.066771554,5.610838592,1
UBE2Q1,0.332731811,3.342715815,1
C5orf15,-0.217846677,4.182241893,0.829548434
INTS8,-0.280821951,4.007429207,0.660943026
ARL5B,0.364309046,7.533844235,0.89391308
FLRT2,-0.128986319,3.639538931,0.790420041
COX8A,0.262961821,3.636690518,1
MYL12A,0.577181075,7.16742842,0.65963807
ERI3,0.508178901,3.929611427,0.820133408
ARMC6,-0.052772242,3.42602117,0.944873709
PPIE,-0.207088683,3.632303568,0.935432967
ADCK1,0.081265153,5.841300714,1
DGCR8,1.264589286,3.104781059,0.718936935
MBTPS2,0.063197418,3.248714944,0.934721875
ELK4,0.439502403,7.986985967,0.767204061
PAN2,-0.295534925,4.448119207,0.693991317
SLC7A6,-0.17962404,5.363577934,0.742781718
FBXO33,-0.438106834,3.358003194,0.697990615
RNPC3,0.082219108,6.171690091,1
WDYHV1,0.071394098,3.554214792,1
JOSD1,-0.085557543,3.47186246,1
TMEM161B,0.278849077,4.754217592,0.893174488
AGO3,-0.080730917,4.512355281,0.879696061
BRD9,-0.449644991,4.875487018,0.47969769
STK40,2.888954109,5.177208237,0.153106633
PMVK,-0.556982464,3.68550443,0.537181825
NEO1,-0.510298529,4.4653663,0.492056907
ADAMTS15,-0.289462951,3.367093915,1
SHC3,0.162664134,5.110876008,1
TANC1,0.509845669,4.85032944,0.767655152
KIAA0232,-0.223583977,5.358913973,0.722126195
GKAP1,0.107539291,6.035829274,1
PRKCI,-0.200756372,3.564815624,0.773495498
GLCCI1,-0.274503522,3.865320449,0.868521467
PPP1R3B,-0.309932305,3.14289702,0.859873418
NEK2,-0.186478701,3.151589772,1
MAFB,0.551138453,5.09825922,0.779501023
USP7,-0.100141145,6.109497209,0.78124162
LSM1,-0.108257487,4.60561591,0.796735793
AP5S1,0.356296768,4.710838605,1
LRRC55,-0.680828668,4.309360119,0.301679899
ZFC3H1,-0.067076886,3.281458963,1
TRRAP,0,5.764792033,1
BBIP1,0.67356052,4.396715952,0.863198134
SLC8A2,0.368514126,4.938779193,0.916358569
AP2S1,-0.371935067,5.134055675,0.577372771
HIST4H4,-0.314257956,3.823003793,0.764611138
XAB2,0.089479356,4.096440302,1
ANKS1A,0.3892376,6.166847611,0.831090144
ATAD1,1.606589622,4.10112283,0.410214334
MRPL49,3.306299707,3.457914765,1
TRIB1,0.435544282,3.115701047,1
CAMK1D,0.443378191,3.386191982,1
TSNARE1,-0.618233777,3.785512385,0.511042922
NUF2,0.254159167,3.414673068,1
ZNF212,0.171000928,6.678724318,0.982311879
PANX1,3.622154254,5.052697385,0.585139625
CSTF2T,0.590201425,3.453448453,1
