Short Gene name,p_value w/o covariate,p_value w/ covariate
DHTKD1,0.524138644,0.45191931
TADA2A,0.731451539,0.743522372
PROS1,0.655936219,0.63808333
UBE2F,0.519198837,0.567435924
SPOCK1,0.721613988,0.722842789
SPAG9,0.475013626,0.548746126
PGPEP1,0.150534486,0.201017966
KIAA1109,0.029527504,0.026604971
IFNAR1,0.60684726,0.692800476
DDX41,0.693442701,0.765209258
SIN3A,0.932522057,0.905235571
MYSM1,0.00208312,0.027689021
ARL14EP,0.366386505,0.322358244
MYNN,0.265961755,0.458387698
ZDHHC5,0.132006446,0.175662609
KCNMB4,0.593992722,0.627539134
C17orf103,0.543014806,0.757853721
ZNF827,1.73E-07,0.056314982
CMPK1,0.061002381,0.101659901
CREG1,0.407725682,0.462111184
CASC10,0.083217667,0.219715216
ZBTB25,2.09E-05,0.100631092
MOB3C,0.861658317,0.86530888
USP30,0.422190725,0.408818443
TMEM129,0.009073697,0.888306798
SPPL3,0.905075142,0.892027777
RP5-1103G7.4,0.690898566,0.673420647
SIAE,0.000990126,0.003733871
ATP8B2,1,1
ZNF791,0.032767536,0.073870242
TPP1,0.02989871,0.085630286
PFKL,0.15441506,0.243080195
LRPAP1,0.703562224,0.743026501
BUD13,0.728689624,0.721424784
MIB1,0.852479686,0.870148982
DTNBP1,2.97E-16,0.000624042
SUGP1,0.067964368,0.10265001
CDK20,0.898738658,0.933641718
HIST2H2AA4,0.952599162,0.95582014
ZMYM6NB,0.363974241,0.354791732
CIAPIN1,1,1
ABHD4,0.14917859,0.109693296
FXYD6,0.816186479,0.80354844
NT5C3A,0.821861089,0.821457429
RNF150,1,1
SERTAD2,1.31E-07,0.001787361
PCBP2,0.009625953,0.038176654
AK6,0.859342439,0.931642329
CLPTM1L,3.07E-08,0.000152643
RPLP2,0.698831989,0.587632256
TOR1AIP1,0.104318251,0.096036515
PSME2,0.875968579,0.842368414
CLK3,0.191042496,0.272685038
MYL5,0.102672167,0.31465088
SEC22C,0.058810697,0.121743996
NCOA4,0.565907398,0.547830346
ETFA,0.978826663,0.978022744
HMBOX1,0.357493275,0.455877884
CCDC88A,1,1
DAZAP1,0.583070459,0.597615892
GTF3C5,0.501869134,0.453164667
TRMT61A,0.301473439,0.335669851
ZFR,0.170284916,0.204225667
RPL26,0.383120637,0.570889635
PLEKHG3,0.123910191,0.130664521
C11orf57,0.006463783,0.041824551
C6orf57,0.112361005,0.08088485
AKAP10,0.220042336,0.227974402
RAVER2,0.984287634,0.992823818
DPM3,0.000449419,0.026817191
CKAP5,0.958015399,0.958296565
SNHG12,0.282057449,0.277614179
BTBD7,0.679459771,0.653778477
LINC00476,0.053166488,0.118569128
NFATC2IP,0.206466975,0.284808064
RPUSD3,0.904139103,0.903512848
NUDT15,0.678376139,0.652700133
ZNF782,0.358176913,0.248462442
EEFSEC,0.021740276,0.004272752
ZNF124,0.224618582,0.306906169
TRAPPC8,0.248262351,0.202685632
LINC00969,0.773938571,0.726349455
COQ6,0.3995697,0.372560528
CCDC137,0.416579357,0.364472177
COL4A3BP,0.680024826,0.68496305
SPRYD3,0.942797829,0.940425987
VIPAS39,0.974894978,0.974912102
ARMC1,0.738566046,0.729792623
ZNF148,0.871582482,0.862409528
EDEM2,1,1
GCHFR,0.989156224,0.990986747
ATP8A1,0.547418271,0.499415674
WDR92,0.007512929,0.027670694
DCXR,0.402660009,0.32364003
TEX9,0.023042783,0.016348017
IKBKAP,0.002308235,0.012439295
ABTB2,0.701892485,0.689076168
MRPL36,0.08315746,0.099975457
HGS,0.989714419,1
ZNF33A,0.149529536,0.091294048
UBXN2A,0.421434022,0.46525237
RABL5,0.641594382,0.721968602
NT5C2,0.145929716,0.318062076
GABARAP,3.54E-25,0.042321999
GORASP1,0.007263083,0.022885789
CCND2-AS1,0.839923598,0.8131395
EPS8L2,0.600409926,0.641563962
PFKFB4,0.149100639,0.211035159
ATG9A,0.067508865,0.15749226
CCDC14,0.102784599,0.154342817
ZNF93,0.845611352,0.836717693
GMEB2,0.666724882,0.606039317
PPFIA4,1,1
SF3A2,0.923017297,0.918349799
ZNF784,0.003231608,0.010450934
NAA16,0.815564721,0.845763084
TSC22D4,0.19950322,0.25401532
C19orf70,0.249489789,0.244504679
ERBB2,0.661602121,0.659935374
MIF,0.021256716,0.040184899
FCHO2,0.100340961,0.135896446
CHCHD1,0.896236383,0.885369675
MGAT1,0.19208413,0.14979096
ERLIN2,0.431954209,0.400250804
PLCD1,0.788769598,0.749355636
AASS,0.583171812,0.583063108
RBMS1,0.255882374,0.276469172
SYS1,0.739544654,0.688169748
SEMA6D,0.051732383,0.112803124
OCLN,0.362995544,0.339769032
MTCH2,0.98556443,0.988242644
CDC37L1,0.460596247,0.434129489
SLC25A15,0.250191248,0.275989913
HIST1H2BJ,0.374889808,0.300143712
CRKL,0.830158063,0.835241695
CMC2,1,1
PPM1K,0.359568815,0.330255107
BOP1,0.539331384,0.481579359
LETM1,0.274172817,0.352906239
FAM168A,0.265168361,0.234069236
DNMT1,0.147061295,0.094251759
RYBP,0.938380843,0.937188616
TMEFF2,0.0416311,0.132353607
HPS6,0.979560694,0.986567011
PRR7,0.92955629,0.90974596
PLEKHH3,0.865284067,0.865688548
LAPTM4B,0.305510171,0.315708709
TSPAN3,0.570175807,0.540171
CERS2,0.143155949,0.106730535
ATF6,0.015408224,0.00383183
UBE2K,0.635260793,0.566421053
IQSEC2,0.59332139,0.627897894
ZNF506,1,1
PGAM1,0.69696141,0.685283124
RSU1,0.5559773,0.518135756
MSANTD4,2.78E-05,0.011281213
C11orf70,0.506117241,0.519638438
ZNF83,1.42E-06,0.089257303
KAT5,0.323151905,0.291744159
SDHC,0.086142998,0.078250071
TMEM8A,0.887007876,0.890486912
NSMF,0.319700673,0.251200604
SMARCA5,0.405748774,0.358317391
RALBP1,0.036300783,0.05476642
PTGIS,0.194395095,0.164420163
TMEM109,0.873391175,0.864945697
PIR,0.107788987,0.116519484
SPATA18,0.276325499,0.210272157
GNPTG,0.945880795,0.944777358
SMTN,0.422273519,0.364898266
CERS6-AS1,3.01E-09,4.55E-06
LONRF1,0.059916349,0.085841041
ETAA1,0.066198278,0.051800306
LOC100289092,0.799995482,0.789927119
LRRTM1,0.690428982,0.692499721
FAM83D,5.65E-05,0.010477816
PI4KB,0.450603612,0.419115793
MRFAP1L1,0.830407282,0.822205007
SPTSSA,0.918211595,0.911968665
TTLL12,0.350763975,0.318895101
SNRPD2,0.914771704,0.91263635
CUL4B,0.714538459,0.733040511
SEC14L1,0.411367241,0.54448615
ERF,3.04E-11,0.000373255
SHMT2,0.808321251,0.797676424
CPSF4,0.002416092,0.018287754
TBC1D19,0.02783995,0.057013434
NAP1L4,0.003212234,0.008706317
FAM92A1,0.052840431,0.11069358
HERPUD2,0.165108201,0.213733678
EMILIN3,0.036387807,0.022704689
BLOC1S1,0.000103453,0.005854522
GEM,0.557292424,0.783319739
SET,0.294814733,0.32386072
RAB9B,0.659161918,0.641927962
LAMTOR4,0.831021794,0.813578007
ITGA5,0.002213218,0.006383754
UBE2J1,0.069458842,0.143719962
EDEM3,0.013825965,0.02813135
GRB2,0.048799107,0.122274015
PLEKHF2,0.102048938,0.093639779
PIK3C2A,0.298572244,0.179948769
FRYL,0.570427472,0.582906081
SLC44A1,0.773196023,0.792326615
FAM168B,0.083431786,0.083309361
ZNF304,0.848495937,0.83265484
RGS10,0.397696944,0.391013926
CCT3,1.32E-05,0.005893485
SRP14,0.661545006,0.676093724
CTNND1,0.603502668,0.601700583
CRIPT,0.782718167,0.809207048
STRADB,1.01E-09,0.008015975
PXMP2,6.17E-10,0.60893762
PRC1,0.769466152,0.758253324
GLIDR,0.053547589,0.110540775
MPC2,0.138115185,0.204791459
TOMM34,0.445336642,0.43842355
RSPH3,0.027818157,0.084622856
SLC16A1,0.005195816,0.019557313
CHMP2B,0.000655065,0.017219502
ZNF480,0.695337596,0.758632572
ATG4D,0.810912363,0.814066865
TOM1L2,0.013238772,0.028413336
LGALS8,0.567651678,0.555627545
SYNGR2,0.339172059,0.374759399
RANBP17,0.614256235,0.631965621
LRRC47,0.077060419,0.116539164
PDGFD,0.109156498,0.088720153
CERS4,0.559178824,0.612250934
BAP1,0.916693519,0.849510946
C19orf52,0.151087548,0.074623394
MGST2,0.016608882,0.072483061
SUV420H2,0.000282989,0.081753119
WDR34,0.71252347,0.713002115
ZNF274,0.00206029,0.017827222
SGK223,1,1
SNORD15A,1.27E-06,0.0001737
KIF26B,0.768110633,0.770545579
ANKRD13C,0.49866605,0.551268342
CCRN4L,0.550682918,0.55081734
FAM64A,0.192021625,0.201235675
ASB8,0.141049062,0.2032733
LMO3,0.760059464,0.824810307
OLFM3,0.0186657,0.041321831
GCN1L1,0.134310741,0.155712294
APOOL,0.099677525,0.150641536
TTC13,0.211098065,0.292444729
APPBP2,0.709028754,0.709991268
RBM15,0.134603514,0.154421829
ZNF583,0.004713343,0.019547789
CST3,0.033466635,0.068921518
SPATA2,0.641652179,0.649438143
LONRF2,0.155779582,0.192386317
INAFM2,0.343244904,0.335962718
POLK,4.98E-05,0.006587969
TSPYL1,0.466876218,0.484504414
CCDC28A,0.514733672,0.49605136
SCD,0.373648332,0.384885388
BIN3,1,0.919079831
NDUFS3,0.77652313,0.75713641
NBPF12,0.332804255,0.412057496
SNHG15,6.15E-21,0.000260036
PPP6C,0.174671081,0.189542084
TOLLIP,0.367518177,0.356409168
CTTN,0.57067127,0.589321006
C11orf73,5.66E-05,0.001894198
MRP63,0.023985066,0.049711989
RPL6,0.101043804,0.137179994
CCNG1,0.033990574,0.093503514
LEMD3,0.166250108,0.222621716
SEPHS2,0.115156945,0.16893339
PVRL1,0.993954917,0.99486222
ZNF823,0.401518739,0.369881072
CCDC82,0.001074333,0.035688411
ADCY7,0.546677033,0.514989741
MSRB1,0.115632663,0.223836911
PMS2P5,0.444155709,0.353346929
ZNF417,0.730280088,0.772536525
TTC30A,0.439010127,0.617202743
C19orf47,0.957124748,0.958560017
ABCF3,0.010749873,0.002515938
TUBA4A,0.873865918,0.863132785
BAIAP2-AS1,0.17950083,0.186904908
CEP164,0.194764196,0.286900395
VAPA,0.633450327,0.567824591
THTPA,0.572179202,0.57945199
PELP1,0.887955751,0.874989183
VPS45,0.984324033,0.985354575
TRPT1,0.198485095,0.263543722
HRSP12,0.832047199,0.841112888
ZNF777,0.999465639,0.997636248
KIAA1671,2.73E-15,7.09E-05
WFDC2,0.890099755,0.879371822
UBE2Z,0.014510128,0.038892639
RARB,0.647729386,0.645564432
B3GAT2,0.940681455,0.930769274
RBPMS,0.564678628,0.60551979
XPO1,0.676635818,0.730778303
SOCS5,0.318550979,0.309408486
C18orf8,0.202131933,0.215735424
MRPL24,0.861421449,0.840871177
TBL3,8.95E-05,0.008701983
MED28,0.728824757,0.719069987
IMP3,0.121208619,0.170004531
NT5M,0.382491636,0.321263323
PDK2,0.083418393,0.102121817
MAGED4B,0.166143407,0.318602231
GTF3C4,0.269832716,0.356662553
HPS4,1,0.999248202
8-Sep,0.418896333,0.396323702
TMEM176B,0.826816938,0.871319635
LINC01003,0.865935314,0.869041462
UBE2L3,0.075942167,0.045066094
ZNF263,0.952047727,0.948813607
HMGCLL1,0.135948631,0.090181729
NKD1,0.020984729,0.052512692
CHFR,0.349145187,0.423913679
PIN4,1.29E-05,0.002424924
ZNF397,0.125142777,0.194438102
PCF11,0.707417659,0.700994137
SLC10A3,0.568937218,0.567001722
ATP6V1G1,0.000628298,0.005153326
RNF19A,0.377944729,0.371405725
RNF126,0.916337146,0.909761059
ARF6,0.461609558,0.392532118
FAM27B,0.524959404,0.566847534
CHST15,0.143785175,0.178431353
RNF216P1,0.868859895,0.87170748
SLC38A2,0.514034025,0.454323219
MRPS11,0.257632351,0.256223808
CLSTN2,0.390235636,0.324751936
CANT1,0.004010918,0.034409984
IQCC,0.002648646,0.030280561
MIER1,0.326278608,0.26759358
BAG1,0.095131243,0.118238465
EXOC3,0.014865112,0.00600636
BCAT2,0.254229839,0.252697754
WDR74,0.3973599,0.449399256
VTI1B,0.960376042,0.957904351
GUF1,0.224652545,0.306201521
PCBD1,0.00401617,0.010832636
MTERFD1,0.244612438,0.185855524
SNORA7A,0.410048954,0.460192275
FAM189B,0.291471751,0.356680273
FAM58A,0.143491705,0.264278333
FEM1B,0.012092771,0.048685788
AXIN1,0.14917404,0.191363138
CROCCP2,0.375794396,0.354537168
ACIN1,0.882991458,0.858854221
TBC1D17,0.750811455,0.739594185
PPARD,0.192189553,0.219685639
EXOC2,0.719252664,0.717241485
TACO1,0.001297024,0.013584897
AP3D1,0.673916178,0.672615263
IGSF9,0.152692682,0.163802735
TRIM44,7.25E-06,0.011540173
RAB3D,0.326624964,0.238994611
TRNAU1AP,0.945020759,0.94121014
AK7,0.497292669,0.516057429
EIF4G2,0.15457033,0.219581579
COMMD2,0.989646714,0.989929668
TBRG4,0.736745376,0.754728561
TNFRSF19,0.958811563,0.957304582
SLC39A1,0.95230292,0.960162762
PMAIP1,0.513444538,0.557544276
XYLT2,0.689068876,0.692194981
CYGB,0.04227818,0.165274953
DDIT3,0.042210065,0.016846871
SNX24,0.217016453,0.287925747
ARHGAP44,0.157457474,0.21072951
PUM1,0.653909993,0.61380529
RNF25,0.275862573,0.282089234
MAML3,0.146290176,0.299554077
SLC9A1,0.003145255,0.017940993
SVIP,0.51249929,0.490687197
ARMCX1,0.754971622,0.735083611
UBA6-AS1,0.607037013,0.504429839
SAMHD1,0.995274484,0.995775239
CEP112,5.16E-21,2.46E-05
LOC103021295,0.060360568,0.105756548
NCDN,0.92558142,0.921812121
LSM7,0.608657531,0.616146863
C8orf76,0.832438246,0.804480048
SEMA4D,0.029263098,0.039283715
ANKRD52,0.371581122,0.429470542
BAHD1,7.26E-17,0.00057689
BAK1,0.232234373,0.201453025
BBS1,0.800920172,0.803864564
C2orf43,0.522681907,0.518439349
ATP5O,0.351220079,0.561786706
ARL5A,2.15E-07,0.015348789
PER1,0.155404459,0.084112071
SLC1A4,0.64828019,0.624460807
TNFRSF1A,0.139805576,0.142899516
ZKSCAN5,0.00031099,0.052532243
SIAH1,0.404141414,0.498362463
HCFC2,0.548589953,0.507027743
CDC42EP2,0.982672225,0.982582412
DUSP22,0.000579224,0.025800734
STUB1,0.397375403,0.457991533
MFSD5,0.448937665,0.383042554
GNPNAT1,0.905293222,0.901935993
PIAS1,0.385659341,0.439715267
PSMB4,0.069975781,0.031181796
ZNF517,0.49893828,0.423605453
ZSCAN12,0.928919474,0.902311093
B3GAT3,0.929533439,0.925181935
ANAPC16,0.685669831,0.685553151
ERGIC1,0.452249016,0.414148671
C16orf72,0.648188574,0.683850126
KIF20A,0.635679843,0.680656511
ZBTB5,0.770437483,0.769691008
ST3GAL3,0.148504847,0.166976835
SPATC1L,0.180901751,0.30919624
TMEM161A,0.797518473,0.790057921
TMED1,0.252043141,0.292146484
COMMD7,0.842964275,0.869791964
TMEM147,0.192203601,0.164961671
HUWE1,0.985539247,1
GLT8D2,0.32074506,0.331710397
ANKRD36BP1,0.292056665,0.203905019
BBS2,0.676372243,0.667369203
TARS2,0.617790752,0.693189002
PPP2R5D,1,1
HIST2H4A,0.437748992,0.522278393
EEA1,0.41817106,0.441187838
MRPS24,0.028711545,0.068700121
RNMTL1,0.786686053,0.77576029
SNX27,8.25E-06,0.042166401
TBCEL,0.4614925,0.562219698
MED31,0.910680652,0.912246073
NLE1,0.903246947,0.890385131
RHOF,0.114518787,0.193563998
PARP1,0.687215217,0.772075459
PTPRF,0.276209247,0.220898373
MFSD2A,0.164815545,0.113165653
CLN3,0.475784076,0.557283057
KANK1,0.662637804,0.646765894
C10orf88,0.914749119,0.914531063
CBX4,0.946370664,0.946111287
HSD17B10,2.71E-05,0.593941024
CHPF2,0.44016837,0.44997617
NUDT16,0.141079047,0.208206053
STK4,0.424318039,0.461573076
UBR7,0.733339128,0.727000038
C1orf50,3.60E-05,0.002144511
PHRF1,0.946370664,0.935614606
LMAN2L,0.900380506,0.908060311
GMFB,0.063523442,0.112753398
PAPD7,0.766340547,0.733971063
FAM102A,0.892233476,0.881956808
MED25,0.531659059,1
PMS1,0.867218756,0.868362528
FZD6,0.000703936,0.008866884
ECT2,0.170284916,0.206824711
WBP1L,0.614241868,0.621623949
USP54,0.426501273,0.365006238
MAPKAP1,0.080643036,0.123636318
SLC18B1,0.127745929,0.198789772
HIRA,0.000141374,0.002627913
AASDHPPT,0.491955082,0.509537655
RPIA,0.49893828,0.434437845
OBSL1,0.464913725,0.52767269
PRDM11,0.870313006,0.862228681
RABL2A,0.000819202,0.048002904
SNX30,0.263258801,0.204643929
GBA,0.127644281,0.267304903
TMEM260,2.22E-06,0.001266623
PREP,0.00729988,0.00746299
TYK2,0.561977688,0.558010842
GNS,0.439660797,0.410169838
HIST1H2BC,0.606606354,0.644063249
LOC202181,0.074085248,0.115941375
KIF27,0.62713947,0.663323768
C14orf79,0.746689486,0.73556443
HIST1H2BO,0.586968176,0.598421817
PAWR,0.18902464,0.284814806
GBAS,0.961184897,0.958396227
FBXO3,3.52E-05,0.010007922
KBTBD2,0.039857511,0.094544924
ABHD14A,0.866775689,0.866884572
SNRPA,0.775691696,0.803728318
R3HDM4,0.209619576,0.227741649
C21orf33,0.613408912,0.597601263
GNB1L,0.236763242,0.292977199
FAM208A,0.004320345,0.00253937
PDLIM5,0.029327289,0.052136234
ATXN7L3B,0.566649008,0.62552936
CS,0.57282163,0.601701383
GCSHP3,0.792963626,0.885828489
CKAP2L,0.172514391,0.221278745
TRMT112,0.96878709,0.968076848
BNIP3L,0.780275813,0.792093758
ARL13B,1,1
DOHH,0.824372556,0.810078123
CENPBD1P1,0.008035545,0.021677105
MAP3K11,0.681062702,0.75807323
WDR48,0.818958832,0.815495343
STARD7-AS1,0.666798089,0.649110566
ZNF783,0.873228122,0.895521103
STRBP,0.907913242,0.90409612
DNASE2,0.386383306,0.373996094
CCDC3,1.57E-08,0.000827013
HTT,0.691999634,0.673868002
DNAJB14,0.004891541,0.014073828
GGPS1,0.085634061,0.07359176
GPN1,0.833682372,0.830148011
RTTN,0.324079708,0.361379878
RABEP1,0.905636214,0.912300124
NAGLU,0.036799569,0.076493967
MAL2,0.036417613,0.068623494
RCAN2,0.368439469,0.295836709
BLOC1S4,0.929533439,0.915205717
CACTIN,0.033856605,0.078505402
ZSCAN29,0.690699831,0.689954286
HIST1H2AJ,0.62279938,0.737136322
DZIP3,0.000360605,0.10690747
PDLIM7,0.548713446,0.549074838
REPS1,2.87E-07,0.121484212
DAB1,0.535595007,0.552525568
VCPIP1,0.452509088,0.519051817
LTBP1,0.029128704,0.065813543
A1BG-AS1,0.691712388,0.675804096
BCL7B,0.366905181,0.411530038
GAK,0.883238887,0.88095616
VRK3,0.002465418,0.002166334
PSMA7,0.152523653,0.965673077
WDR26,0.398390873,0.381317871
TTC21B,3.38E-64,0.015749028
CCDC181,0.111350081,0.246319423
DCLRE1B,0.96324955,0.980517741
JMJD8,0.153790341,0.172219226
NUDT21,0.008477074,0.028668064
BTD,0.144210081,0.201519341
H2AFY,0.803717516,0.82245324
GABPA,0.276302828,0.351368924
TATDN2,0.191924589,0.238035416
KDM1A,0.400337915,0.388161703
TRPM7,0.000911694,0.01005414
NSMCE4A,1,1
ELOF1,0.07563922,0.052852756
ATG12,0.770969357,0.763827691
PTGES2,0.06845579,0.113669155
HIST1H4A,0.164457969,0.179298948
CDK5,0.161975438,0.247578725
MCAT,0.827049403,0.851559701
DCAF5,0.313205136,0.321627546
C5orf42,0.493610798,0.509611316
RNF19B,0.243420998,0.27137696
LRP10,0.132413176,0.154135904
PCBP1,0.993377363,1
HSD17B4,0.707694904,0.707764032
CREB1,0.203081173,0.170571036
ZNF100,0.407522754,0.407747727
RHEB,0.353862813,0.396300788
DHX38,0.738706248,0.682279933
TRIM59,0.776443652,0.787415532
,0.107714759,0.163351165
,0.670423667,0.649907523
,0.603916645,0.61181758
,0.000261779,0.008615208
,0.231061698,0.302210228
,0.162693486,0.311877606
,0.017357377,0.826364544
,0.404841401,0.527194137
,0.996860403,0.995599074
,0.529264504,0.465465904
,0.721782747,0.72504546
,7.24E-16,1.02E-06
,0.717554729,0.69010731
,0.932005975,0.931336509
,0.594974593,0.697517175
,0.460910139,0.444800757
,0.690678158,0.676428759
,0.155900794,0.211890438
,0.003247985,0.022942691
,0.164435965,0.212427534
,0.946370664,0.942313657
,0.554277574,0.545691219
,0.398169581,0.517512431
,0.916356939,0.916310891
,0.996595988,1
,0.04305897,0.136881304
,0.526450926,0.531598079
,0.73054648,0.730446739
,0.754163968,0.776809675
,0.477276819,0.606885897
,0.722322592,0.682424277
,0.938504667,0.937189365
,0.771193809,0.74640917
,1.17E-16,0.29266996
,4.18E-05,0.111979529
,0.446843349,0.446479167
,0.002334444,0.003195927
,0.721174335,0.735688511
,0.087684753,0.058120509
,0.157460193,0.250424375
,0.820734604,0.816378796
,0.121906288,0.19971999
,0.206658304,0.293577871
,0.209742587,0.266777345
,0.000328813,0.014271387
,4.43E-06,0.132038611
,0.000789555,0.001413598
,0.181655186,0.252919581
,0.448234398,0.459072936
,0.931384518,0.965992659
,0.712558924,0.73995007
,2.49E-06,0.413819579
,2.86E-10,0.000260427
,0.425103966,0.379597242
,0.108140454,0.065344602
,0.323803204,0.315287487
,0.500233183,0.417462082
,0.757426766,0.7376617
,7.67E-05,0.011364006
,0.364134829,0.424715764
,0.830269284,0.83101732
,0.354934302,0.399575527
,0.768503173,0.757311788
,1,1
,0.438507762,0.455683482
,0.004851377,0.039027658
,0.008845963,0.025153459
,0.168802043,0.143287634
,0.752865033,0.746102992
,0.74133301,0.797418033
,0.049233297,0.069124608
,0.001000462,0.007880951
,0.830466813,0.807188477
,1,1
,0.401446749,0.530637415
,0.974371059,0.974039936
,0.450873619,0.486640409
,0.97459761,0.966457661
,0.278203626,0.290306836
,0.972442884,0.971769628
,0.12028764,0.145620254
,0.269266681,0.198393598
,0.09907532,0.057921054
,0.609641901,0.574699847
,0.187600984,0.185683303
,6.06E-06,0.006381335
,0.25862227,0.207694578
,0.003565284,0.075238497
,0.8225957,0.808740649
,6.18E-08,0.003342437
,0.543819661,0.541549691
,0.723547622,0.737332045
,1.21E-15,0.000289427
,0.026974854,0.081313789
,0.783301351,0.735145147
,0.183601798,0.292519897
,0.121101001,0.172109597
,0.387187314,0.359713638
,0.050382382,0.117737998
,0.00039922,0.030003405
,0.402138185,0.392475762
,0.743596074,0.737698898
,0.335868864,0.348015368
,0.268698812,0.320508144
,3.81E-05,0.117399319
,0.56338971,0.504250632
,0.398630308,0.46651187
,0.214556763,0.207073268
,0.862794441,0.83271869
,0.703974401,0.692230411
,0.728230386,0.700249889
,0.699343939,0.694035653
,0.346768565,0.270304907
,0.026577971,0.047814158
,0.644426796,0.520699097
,0.560964177,0.579482544
,0.005585309,0.721227127
,0.583898715,0.563870652
,0.373109298,0.472338423
,0.430425088,0.311298979
,0.026278773,0.024496802
,0.191244455,0.255385645
,0.839753799,0.850512089
,0.604655769,0.574989456
,0.006558791,0.032317241
,0.604585935,0.603628812
,0.221793995,0.274042688
,0.703972973,0.684140717
,0.433487546,0.408087662
,0.816431164,0.821875778
,1.46E-18,0.004123677
,0.462377569,0.461881293
,0.903868316,0.880666341
,0.025649787,0.045620088
,0.951586918,0.940600979
,0.810558507,0.724493721
,0.089026318,0.069144503
,0.708206243,0.704684089
,0.742547057,0.778032785
,0.574907489,0.64364781
,0.613370393,0.60996913
,0.198442168,0.184628878
,0.862182449,0.86555552
,0.091520708,0.134267266
,1,1
,1,1
,0.435183099,0.505522077
,0.242183779,0.239555893
,0.94902757,0.943520409
,0.786740906,0.79146641
,0.025218705,0.019460705
,0.51268196,0.625659616
,0.970317853,0.970299609
,0.750333291,0.72314762
,0.499984995,0.466293302
,0.072596071,0.03461576
,0.408435408,0.432991494
,0.289544918,0.398827513
,0.10589016,0.142034051
,0.856583953,0.840990717
,0.581495183,0.637835002
,0.599880911,0.531154844
,0.486146543,0.505488116
,0.003840184,0.018023606
,0.112322005,0.296023671
,0.758503391,0.812216439
,1,1
,0.039647774,0.016867028
,0.075582621,0.125954057
,0.11780441,0.160050146
,0.155404459,0.094293451
,0.151434857,0.112168686
,0.008436991,0.027138895
,0.001839551,0.025901214
,0.277774157,0.281885454
,0.952961622,0.95184213
,0.304322059,0.377021479
,0.030885129,0.083914343
,0.11462268,0.175658841
,0.761035871,0.818688107
,0.858584699,0.852217087
,0.284643732,0.367783634
,0.210126558,0.20208672
,0.777297212,0.779440525
,0.804315578,0.763395026
,0.197970046,0.179934898
,0.43314122,0.496700112
,0.742930626,0.73531236
,0.412106461,0.410887387
,0.000725097,0.021869375
,0.826078341,0.82312682
,0.006019573,0.066087827
,0.058560559,0.152911212
,0.622563818,0.626764168
,0.750811455,0.754952544
,0.312742554,0.386286633
,0.021235891,0.004391565
,0.613988961,0.694456397
,0.441315724,0.502453217
,0.569012994,0.583766373
,0.000543251,0.000223352
,0.766573848,0.767694848
,0.873727197,0.854065664
,0.062409122,0.132492907
,0.00238681,0.001440667
,0.396693918,0.441106445
,0.925210712,0.918575404
,0.900620058,0.894966835
,0.453620082,0.508182333
,0.335710168,0.40223144
,0.205474021,0.252906603
,0.75807072,0.733448332
,0.103743832,0.249029526
,0.880212485,0.880680554
,0.568333282,0.561666235
,0.042771793,0.299818681
,0.892320405,0.890307148
,0.612214821,0.590094712
,0.411026673,0.385083828
,0.003524637,0.036060934
,0.220642867,0.175003428
,0.4607702,0.544517419
,0.849894457,0.861376104
,0.435976512,0.464775088
,1,0.99909855
,0.196425903,0.090140463
,0.735006571,0.719976021
,0.156634882,0.211559954
,0.024415889,0.014878254
,0.899069871,0.878335025
,0.312258943,0.369137803
,0.251813658,0.319015451
,0.955659224,0.964381945
,0.311551497,0.255980798
,0.040103391,0.06713861
,0.411925677,0.46057573
,0.542430678,0.509866365
,0.393971173,0.420029886
,0.0271377,0.082837362
,0.861945956,0.873028452
,0.468711901,0.486465058
,0.73772164,0.765098479
,0.460717622,0.496936268
,0.33459008,0.361618062
,0.170202909,0.316656272
,0.220642867,0.15722222
,0.698263633,0.691777857
,0.906010709,0.919691538
,0.291592536,0.335347446
,0.419696988,0.483361914
,0.194203332,0.27851829
,0.154518547,0.105623516
,0.967106508,0.968386421
,0.009681118,0.08279413
,0.743961317,0.700278455
,0.627669741,0.619532076
,0.947076806,0.942386149
,0.285580447,0.295530692
,0.220032585,0.284533954
,0.834324393,0.834516714
,7.99E-06,0.588081089
,0.007944959,0.034477878
,0.016140647,0.047135731
,0.430381395,0.553772752
,0.094217353,0.099772051
,0.323202698,0.420345509
,0.892320405,0.879458301
,2.73E-27,1.14E-05
,0.296335488,0.359632794
,0.683145837,0.679235608
,0.128368021,0.163972082
,0.310542872,0.38587189
,0.029252073,0.054889126
,0.885964598,0.890003344
,0.071837245,0.05358453
,0.618045647,0.617346809
,0.890685405,0.875803318
,0.598955,0.597450958
,0.35916197,0.428932589
,0.244933955,0.471372227
,0.116406966,0.28984178
,0.708102762,0.745980863
,0.502894657,0.506712956
,0.229978089,0.280480953
,0.994801456,0.992968389
,3.80E-06,0.005353179
,0.737562168,0.716859537
,0.156919063,0.481768694
,0.012926512,0.083667258
,0.397267851,0.44708507
,0.986902091,0.979715758
,0.129097754,0.211358098
,0.561121378,0.492717037
,0.000119386,0.012666182
,3.85E-16,0.003897113
,0.610734046,0.596593749
,0.623462997,0.712642577
,0.318321292,0.229806413
,0.736591059,0.720442944
,0.424422614,0.599015353
,0.738482777,0.710876093
,2.90E-29,4.44E-07
,1.15E-12,1.36E-05
,0.058030926,0.080838601
,0.279220158,0.333278782
,0.387068539,0.42208852
,0.47661371,0.561113067
,0.537849457,0.584794907
