Short Gene name,p_value w/o covariate,p_value w/ covariate
LOC100505761,0.054648177,0.147188367
SLC1A1,0.398734185,0.388201104
PI4KA,0.372044606,0.342080503
TSC22D2,0.516128344,0.496260166
HBEGF,0.710830659,0.727168548
TRAPPC10,0.704240553,0.693255247
SLAIN2,0.970372404,0.963631675
NEBL,0.652437792,0.6697109
SNHG11,0.950997555,0.876643792
TMEM120A,0.742388759,0.736451184
RALGPS2,1,1
AP3S1,0.771683961,0.73155279
PGAM5,0.009915518,0.093413833
MRPS5,0.548764955,0.543151735
FAHD2B,6.96E-07,0.019196858
HOMER1,0.463542091,0.489891527
DFFA,0.228277013,0.205638846
TMTC4,1,1
NRTN,0.699306442,0.67870931
MCOLN1,1,1
ZRANB2,0.762836103,0.773895572
ATP11B,6.34E-06,0.015002817
SMIM11,0.000117376,0.240468142
CDC25A,1,1
CTSA,0.591256248,0.607864801
MRI1,0.687903905,0.676106324
MRPL20,0.762762259,0.750467995
ENO1,0.000135288,0.002475244
ACAT1,0.501143162,0.507063142
MBNL2,0.649023441,0.625625082
RANBP3,0.433713212,0.412952554
UTP14A,0.309865264,0.451847051
PRRT4,0.936788565,0.940086246
ALDH5A1,0.652639614,0.651788998
RNF219,0.202728241,0.230437916
FRAS1,0.520752225,0.548407465
NRIP1,0.480302071,0.427959212
UBQLN1,0.359962728,0.352879788
MAP2K6,0.886814939,0.907767039
SLC22A23,0.508337786,0.613959021
HNRNPAB,0.552398763,0.525843514
PDGFRA,0.224407119,0.403714867
SCAPER,0.240075385,0.330422391
CACHD1,1,1
PXDN,0.523893779,0.514733944
DDX17,0.000409871,0.036527491
FBXO21,0.313598652,0.265146683
PDCL,0.219321698,0.345635849
EPDR1,1,1
B3GALNT2,0.824195416,0.823143661
NYNRIN,0.527802798,0.532353745
PNKD,0.351925305,0.343234138
WDR5B,0.869097634,0.864990275
C2orf42,0.841796458,0.833956997
TIMM13,0.097434959,0.13204275
EPOR,1,1
DYNLT1,0.519420284,0.586141324
CSGALNACT2,0.506752854,0.522009981
SRP9,0.589955689,0.582634941
CRYL1,0.867687093,0.866292524
TRPC4AP,1,1
RECK,0.90079744,0.880314512
RNF170,0.004773305,0.108194083
CLIP1,0.977780773,0.98308164
AGFG1,0.832641944,0.801389607
YIF1B,0.273654588,0.320171642
RAB14,0.012975368,0.095410279
CDK5RAP2,0.008626928,0.027811187
NUBPL,1.89E-05,0.302383572
RALA,0.527383076,0.46460261
SIRT1,1,1
ZNF675,0.675872515,0.659214735
MED7,0.561931587,0.579158057
GPR180,1,1
TMEM230,0.288429189,0.26594051
HIST1H3B,0.742209356,0.738199702
HIST1H1B,1.87E-32,0.225199584
ARGLU1,0.68289208,0.687322577
MIS12,0.909926938,0.891199289
UQCR10,0.760403982,0.768926724
MTG1,0.626461701,0.605782144
UBR5,0.000258348,0.004754794
TSC1,0.183540783,0.195636671
RPS13,0.901684405,0.896016182
C12orf43,0.687070103,0.689947509
THAP7,0.878588722,0.861288106
NDUFB7,0.920471259,0.922127148
CEP120,0.716437538,0.700180293
ADAR,0.484629123,0.495148865
PPP2R3A,0.883480811,0.880503191
ZNF282,1,1
MIR210HG,0.684914875,0.676854563
S100A13,0.059147258,0.049266649
ATG2B,0.506534665,0.570179384
CNDP2,0.967363342,0.974158863
SREK1IP1,0.699311576,0.671138299
CAAP1,0.584509217,0.593044039
ATP2A2,0.431005296,0.44795608
COA5,0.006130113,0.064434327
MFGE8,0.221891271,0.19665206
ZNF771,0.000518737,0.005557792
CHD9,0.109764493,0.238585544
GTPBP8,0.465111526,0.459949589
ZNF70,0.720359728,0.695058984
YEATS4,0.812987868,0.776598688
WDR5,0.227475101,0.19528622
HMGCL,1,1
ANKRD46,0.741953596,0.766298864
CERCAM,0.453573261,0.483349487
TRIM52,0.524486455,0.430204817
NME7,0.763444756,0.759321849
MIPEP,0.22492027,0.260804973
ZNF222,0.21036641,0.218203992
TTC31,0.698354371,0.699974916
CBFB,0.554157325,0.527310151
MAP2K4,0.923574348,0.923912425
TNKS,0.742815903,0.756026347
ZNF518A,0.644018346,0.648294924
WDFY2,0.038694661,0.411633074
SCCPDH,0.762656293,0.790616692
PFDN1,0.714638233,0.718343755
TLK2,6.80E-59,0.107823766
SYNJ2BP,0.429603555,0.400600909
CCDC115,0.136287069,0.129283533
HUNK,0.337686284,0.331269094
MNT,0.758352313,0.746663595
SEMA4C,0.778974673,0.778565682
SERINC3,0.658319905,0.637227513
NDUFB2,0.365638786,0.36217197
DPY19L1,0.56401689,0.516137693
FREM2,0.7009624,0.682304361
MBD6,0.023661783,0.148947387
WDR13,0.738954988,0.758956746
ARL6IP6,0.815361044,0.826163046
SNORA23,0.515687928,0.484700755
LINC00467,0.899619228,0.908660097
CCDC34,1,1
FTL,0.503254374,0.499454661
AKR7A2,0.391255518,0.363134008
LGALS1,0.832092058,0.79960335
MAP1LC3C,0.487103383,0.510577178
NGFRAP1,0.53980257,0.576768075
PLK1,0.413346583,0.460172403
RAB3GAP2,0.122663489,0.103779087
TOB2,0.687444485,0.649794405
PLD3,0.366609916,0.353808732
RNF10,0.503686991,0.50706661
L3MBTL2,0.882881602,0.881054779
NPTN,0.655390756,0.634718385
RRP12,0.035051821,0.226260932
ADAM15,0.6691357,0.840417
BTG1,0.973397141,0.950209817
RECQL5,0.700217318,0.686029304
DNAJC14,0.357400848,0.370455679
DNAJC21,0.335711333,0.448869195
DHRS1,1,1
VEGFA,0.355615953,0.366260451
ZBED5,0.108041657,0.204547961
ZNF511,0.940708181,0.956101394
H2AFX,0.707778208,0.688853716
MRPL52,0.568931959,0.614989846
SAC3D1,1,1
PPP6R2,0.000549531,0.036300174
ZNF335,0.830747617,0.835663921
EFNA5,0.736818551,0.747733773
TACC1,0.762472399,0.7500607
GDAP1,0.10780255,0.11678735
CRELD1,0.345813577,0.411619582
PPP1CC,0.722522452,0.747714229
ATP5D,1,1
ERAP1,0.951494466,0.964878135
ITGA3,0.228063304,0.28633321
RHOBTB3,0.509057627,0.418811862
MOCS3,0.883354591,0.909661409
WEE1,0.285255128,0.317475844
ZNF329,0.39101132,0.407402841
CCNJ,0.869185855,0.847760534
AP2A1,0.210957462,0.18825907
HOXB7,1,1
DDX28,0.665270918,0.646013177
AZI2,2.67E-07,0.204592566
GUSBP4,0.940235624,0.939574614
ZNF607,1,1
ZBTB34,0.698841471,0.703084589
MAGEL2,1,1
ZRANB1,0.847858346,0.863614766
WIPF2,0.460530468,0.477681241
DHRS7B,0.582850703,0.617153671
ZNF354B,0.719729052,0.707687542
PTPRU,0.832641944,0.823340137
LRRC41,0.148864381,0.147277871
ITFG1,0.186604572,0.305587556
EVA1B,1.40E-16,0.252317793
IER5,0.420613768,0.389421636
THYN1,0.964501937,0.965026987
ABCG1,0.445656313,0.516175898
ANKH,0.972827816,0.968141379
OSCP1,0.659290812,0.630904238
HNRNPLL,1,1
SCUBE3,0.490512619,0.477008461
PHYHIP,0.903779368,0.931604265
PI4K2A,0.948524735,0.948451248
C11orf80,0.482143074,0.469650701
USP9X,0.748064771,0.685209668
AAGAB,0.536716905,0.589833063
KCTD5,0.755182796,0.753739109
JMJD4,0.491912018,0.434467554
TRMT2A,0.491912018,0.476218986
HIBADH,0.906664716,0.946736798
SENP7,0.676238732,0.681097714
NME3,0.408650465,0.397499696
FBXW4,0.967399035,0.975519942
MDK,0.623803358,0.66093365
SNCAIP,0.940871799,0.926410836
RAVER1,0.838425257,0.834792716
FBXL17,0.990826316,0.992441696
PTPRD,0.806077051,0.807267557
TRH,1,1
PSMG4,0.35548907,0.307730813
ABCB8,0.817859221,0.789622587
LPHN3,0.372242371,0.352972059
GEMIN5,0.374044808,0.376475951
SNX12,0.529729084,0.538486907
KIAA0100,0.021158416,0.059897567
ABHD2,0.663999541,0.68514864
C15orf61,0.945836619,0.945974336
TCIRG1,0.875678441,0.862829333
CHCHD4,0.525587698,0.50300864
SAYSD1,0.01944905,0.043233884
NUPR1,0.864376753,0.853225688
C12orf10,0.790277917,0.776657891
COX7B,0.270711685,0.281316011
TOPORS,0.309678036,0.345124874
EPM2AIP1,0.128420084,0.162180448
AGGF1,0.840208488,0.830016825
RABGEF1,0.837975647,0.829519085
DYNC2H1,0.30018324,0.260692939
GALNS,0.623378477,0.624852193
RBM42,0.896286623,0.888611058
OGFOD3,0.735320297,0.740042683
ATRN,0.68660183,0.686628782
AVEN,0.090264267,0.221669891
FAM104A,0.828413318,0.833662492
GALNT16,0.786003688,0.759620486
MRPL44,0.814510294,0.829708621
TCOF1,0.608974559,0.584172165
SCRIB,0.966320238,0.954789595
CLMN,0.390177813,0.457750286
NECAP1,1,1
AIG1,0.324410391,0.301201772
PYGL,0.476266744,0.433888646
DUSP3,0.794078821,0.777012828
SLC35B4,0.543843291,0.524963292
BRF1,0.706375247,0.73080716
ALDH6A1,1,0.977048906
KIAA0195,0.149129186,0.265472748
FZD9,0.657773153,0.669487721
COMTD1,0.650414562,0.591389002
SESN1,0.286252031,0.26722841
R3HCC1,0.754130824,0.775552079
TPRKB,1,1
GATAD2A,0.445244474,0.616406931
TMEM234,0.891561521,0.880521824
PRKAR2A,0.222051022,0.448591998
HEXA,0.596249528,0.628549193
AKAP2,0.728988932,0.679311885
TECR,0.8853096,0.878191369
FAM174A,0.914265157,0.942055867
TP53TG1,1,1
ZC3H18,0.702401378,0.698742335
GLS,0.03091315,0.047854242
CHERP,0.509613358,0.478532586
ARID3A,0.814359864,0.75482718
CACYBP,0.111202061,0.295507375
RAD54L2,0.627283358,0.669279841
ABI2,0.779790445,0.773298625
YTHDC2,0.187125998,0.191402177
SH3BP1,0.078527417,0.08463874
PDLIM3,0.637989894,0.613727869
CDKN3,2.51E-21,0.003202829
B3GNT9,0.82845196,0.796171076
ARFIP1,0.027201265,0.101416544
ZNF514,0.688945254,0.731069069
MCPH1,0.650102962,0.677041048
TOB1,0.985381966,0.984972099
MORF4L1,0.697608535,0.683850977
PXN-AS1,0.11670288,0.266117272
SNRPN,0.178028208,0.211374906
ZNF292,0.880778352,0.881887382
TADA3,0.637522909,0.694051512
CTGF,0.698950978,0.718110816
CDR2L,0.504178833,0.472464024
EXOSC3,0.419514838,0.468135501
GCDH,0.889256321,0.886371838
TMEM222,0.81853145,0.814914807
TMEM57,0.291421493,0.279978882
APOO,0.897855825,0.893272214
STX12,0.374545351,0.361318523
KCTD20,0.635887159,0.628562957
TNFAIP8,0.299899419,0.286257008
ASAH1,0.661045374,0.642681226
DUSP14,0.287365526,0.283823838
ZNF436,0.603934134,0.577427851
CLIP4,1,1
NIN,0.635423551,0.706768305
SCRN1,0.397729798,0.392750405
ATP13A1,0.149823527,0.179122541
RHBDF1,0.893603427,0.889987212
POP7,0.501277434,0.615896685
STAM,0.314618794,0.329084863
ADAM12,0.596866866,0.644052305
SNX11,0.274964737,0.278519389
PRTFDC1,0.70081013,0.743022185
NSMAF,0.345250508,0.329606072
BCL7C,0.295237797,0.38568338
SMC1A,0.937664639,0.939317077
DPH3,0.065365226,0.094596939
GTF3A,0.92976151,0.928286131
CCDC107,0.437301611,0.468417886
CUL3,0.28710366,0.351655815
ALG12,0.07966233,0.068968586
PTPRA,0.638184059,0.63519105
RAD23B,0.128196296,0.384188226
WDR18,0.396163421,0.366743771
PYCR2,0.766856267,0.750626064
KHDRBS1,0.755700489,0.740563439
KLHL8,0.643010884,0.5960491
PRR11,0.293796679,0.399637462
CPD,0.835380787,0.826481131
PCSK7,0.497723662,0.581860633
ZXDB,0.644474104,0.664364714
FKBP1A,0.267327184,0.3136556
ZNF521,0.869775006,0.858008428
TNPO3,0.195310835,0.276131799
BRAF,0.870472812,0.862369661
DCTN5,0.904032435,0.897211203
TAF11,0.708004014,0.677617516
TRAF3IP2-AS1,0.70778849,0.703843387
MLF1,0.211853719,0.429235578
INSIG2,0.318658046,0.323229946
DNAJC17,0.492177368,0.441103983
CMAS,0.66468249,0.649578534
B9D1,1,1
FASTK,1,1
TMEM158,0.088047429,0.134198836
LOC440354,0.733372508,0.701681073
GTF2E2,0.704811779,1
SRGAP2C,0.268039552,0.264156857
LOC100506548,1,1
ARHGAP42,0.210593601,0.226236422
STK24,0.869230426,0.861539838
TM2D1,1.86E-06,0.012260687
MGEA5,0.688466823,0.67187272
TMLHE,0.153123054,0.197771949
VCL,0.413050953,0.438628709
PTTG1IP,0.883742773,0.879244423
THOC5,0.243827717,0.31672378
QRSL1,1,1
PRKD2,0.920144755,0.932007561
UBXN1,1,1
FBXO36,0.002791943,0.052157698
GGH,0.978118776,0.980593869
TMEM200A,0.12271024,0.188876271
ARIH1,0.676752584,0.703949994
SNAP29,0.210254038,0.26024138
PM20D2,0.169073361,0.250024017
NOA1,0.714451425,0.662313977
KRBA2,0.454553592,0.477225848
ZNF655,0.008094653,0.20354575
EFNB3,0.767269027,0.814109664
ROR2,0.637103665,0.613830358
MLLT3,0.195114975,0.407866759
PRKAR1A,0.327747771,0.342189977
SPNS1,0.030870947,0.087201784
WDR12,1,1
SLC26A11,0.75168012,0.727338477
B3GALNT1,0.989479178,0.942076623
PIGT,0.713874533,0.694954122
BACH1,0.352884501,0.350149872
SCAF1,0.865576983,0.871113117
PLEKHA3,8.45E-17,0.494389238
FAM175A,0.593682445,0.619925075
CRISPLD1,0.975417381,0.974530266
FAM203A,0.095166739,0.25066738
RAD51AP1,0.008752775,0.034423094
UBE2C,0.134953789,0.152356787
HNRNPA3,0.116310101,0.147782825
KAT2B,0.776675112,0.776601306
ZFAND6,0.954815939,0.95528605
CYCS,0.722429043,0.834950875
MTFR1L,0.86147524,0.879919488
RARA,0.915410313,0.910710096
FGFR3,0.336009832,0.388815165
C2orf68,0.795798298,0.775101623
C1orf122,0.499609657,0.461854626
DMXL2,0.150057024,0.150082902
RPPH1,0.527482627,0.486575063
UBR2,0.962248133,0.962003171
RAPGEF2,0.678935152,0.713058019
TRIP6,0.010048022,0.045437658
KIF3B,0.92426559,0.929848197
OGFR,0.612229401,0.611719349
MRPL38,0.996528867,0.916689177
BRD8,0.677551075,0.656405106
ALAS1,0.131121398,0.308881046
NKIRAS2,3.04E-82,0.002211255
TTC9C,0.741739859,0.713117169
UGCG,0.864879069,0.855103824
PFKFB3,0.852801672,0.886096154
TRNT1,0.600585057,0.60707526
PRIM1,0.981512976,0.983058211
NLN,0.632342492,0.733329075
ATRX,0.701305925,0.747217648
SNORD116-3,0.823856095,0.806237027
ZNF724P,0.979919856,0.985460305
METTL5,0.083840322,0.095118812
DCC,0.242094839,0.24664217
MED23,0.154861797,0.242079113
STRN4,0.09772384,0.234181142
CENPB,0.456306471,0.512932551
PBK,0.501559504,0.46531023
UNC45A,0.216624401,0.216624654
TTC28-AS1,0.199856587,0.245000941
SLC25A5,1,1
SLC25A22,0.756699786,0.749809175
NUAK2,0.660375785,0.654513582
STARD10,1,1
C5orf45,0.289570488,0.345007001
ZDHHC3,0.397817937,0.464967991
SLC39A3,0.774437776,0.752544757
KIAA0907,0.576575888,0.679116126
ACTR3B,0.058221771,0.152714133
MSN,0.909933515,0.915394342
RND3,0.83271545,0.822969429
VPS25,0.99796695,0.995003919
ZDHHC20,0.115675821,0.160695243
MLLT10,0.057020484,0.146589552
ATP6V0D1,0.624580245,0.663945253
PRODH,0.022971166,0.03388021
MRPL10,0.889149689,0.92611243
LOC100288069,0.211252913,0.21915472
NDUFAF7,0.494947922,0.652013276
MKRN1,0.88005793,0.874779435
ITPK1,0.514538801,0.455923097
TXN2,0.711097327,0.674096327
POLE,0.190203594,0.221714385
PSIMCT-1,0.667739086,0.643236736
TRAPPC4,0.979862382,0.983868417
LMBRD1,0.996783853,0.991292323
UBR3,0.887131494,0.881385804
ADPRM,0.854515459,0.830581397
ALPL,0.156027133,0.223647786
LOC440434,0.603008152,0.59293953
FER,0.90280413,0.898807818
LUZP1,0.533583939,0.550074439
RANBP10,0.434479248,0.420534322
TTC26,0.814974953,0.823673026
WWC2,0.654470512,0.600713516
NAA50,0.655221957,0.675079978
NDN,0.726022188,0.723694809
ANO6,0.927845113,0.927542507
GRIP1,0.790859075,0.749700272
USP16,0.505721467,0.474112545
TMEM117,0.911205045,0.91258067
CYB5R3,0.961254325,0.946602149
STARD7,0.911737788,0.94108228
NSUN7,0.327729142,0.341902986
PRADC1,0.539636174,0.564134359
PPIL3,0.909373753,0.937910431
KHDRBS3,0.077137765,0.31769185
HIST1H2AB,0.748185071,0.706221661
PFKP,0.884732388,0.889375192
TCN2,0.485232944,0.543635418
TTI2,1,1
FUT10,0.611977247,0.71391973
MSH2,0.651960436,0.619312203
MUL1,0.567196763,0.555855017
WDR73,0.683738747,0.6613363
ICT1,0.820306997,0.832532584
NGLY1,0.69217569,0.675854134
ERP29,1,1
HPS1,0.810062367,0.770122035
PEAK1,0.173326599,0.208072804
TNKS1BP1,1,1
PLA2G12A,0.282841221,0.252950066
RPL22L1,0.641572559,0.592445133
C1orf43,0.661785192,0.627730035
SNORD33,0.251175979,0.292531561
POM121C,0.761014154,0.776945146
MKKS,0.730278362,0.720043717
HNRNPUL2,0.430935307,0.400290431
POLR3GL,1,0.998300048
C8orf37,0.462423275,0.453483963
ZNF785,0.539259543,0.525391918
LINC00294,0.148525674,0.142808006
FAM101B,0.179075088,0.185867356
CDCA8,0.543689955,0.592641329
CDKN2AIP,0.865088147,1
ULK2,0.406893666,0.367163131
NCKAP5,0.997467998,0.996544237
NKTR,0.926790263,0.925863628
RAB22A,0.791156884,0.811429351
CD2AP,0.736666277,0.747644058
C3,0.615482291,0.577330401
PAGR1,0.427291258,0.454051111
ELP4,0.980260032,0.98102286
GPC1,0.033133973,0.071654747
CDH11,0.786369505,0.780233496
PHF13,0.791681231,0.840103565
TXNL1,0.446241428,0.522080331
DFNB31,0.04263686,0.065689929
MTMR11,0.004846429,0.012707719
CXorf38,0.033073113,0.133018655
DAPK1,0.109264336,0.206134179
DNASE1,1,1
NSDHL,0.273798786,0.3126727
NAB2,0.250896874,0.425367329
DLC1,0.907569699,0.897048473
PCCB,0.194254852,0.279434898
SPATS2,0.856451555,0.846724311
ARSK,0.697905533,0.730666711
NPIPA8,0.043451494,0.100849787
ICMT,0.525020179,0.519142402
TBCD,0.598770162,0.633054317
SPCS3,1,1
CBX8,0.818548695,0.811830075
KLHL9,0.776554214,0.777525524
SRP19,0.0002538,0.019248535
BUB1,0.786032494,0.752401256
TRAPPC9,0.90272253,0.897933191
MCC,0.531687216,0.498645687
NDUFS5,0.181018451,0.332081082
B4GALT6,1,1
RPA2,1,1
FAM178A,0.454502585,0.443507838
RPS19,0.32589935,0.308284981
PEX10,0.569340128,0.624804539
FANK1,0.993892154,0.988466501
PPIC,0.249567601,0.391032588
SIRT6,0.75717549,0.758475733
KEAP1,0.542222625,0.649352366
FAT4,0.933461027,0.934322205
MBOAT7,1,1
SKA3,0.493165611,0.48267055
PROSER1,0.431335721,0.492406433
ELMOD2,0.656978288,0.667494385
PKDCC,0.723954686,0.709605442
WLS,0.682584439,0.638414179
RECQL4,0.458963161,0.472032164
AMN1,0.978900528,0.963140358
TMEM175,0.797927963,0.792707705
PTRHD1,1,1
KIDINS220,5.15E-05,0.003115041
PCNX,0.095671018,0.083014121
TMEM184C,0.692604126,0.667303807
SKA2,0.380551318,0.314200853
NELL2,0.466338671,0.5067971
ZHX2,0.913933396,0.905887756
FNDC5,0.543436083,0.639756358
FBXO42,0.206607232,0.404335993
KDM5C,0.23405768,0.300158535
ZADH2,0.509110934,0.536836096
R3HDM1,0.948224614,0.948144761
SPIN4,0.980011103,0.97471185
RBMS2,1,1
FEM1C,0.868031817,0.868389731
ZNF787,0.416990273,0.570056125
KPNA2,0.026660004,0.088335035
NOP56,0.398450953,0.39175847
BMPR1A,0.528223368,0.516349457
AP4M1,0.954823117,0.978251261
ZNF317,0.110051336,0.140346375
CPSF3L,0.012965729,0.036085985
GRWD1,0.29079258,0.323294668
SNORA43,0.516740038,0.566998415
SOS1,0.991140524,0.987250348
MCU,0.976933806,0.983154589
ZBTB45,8.31E-10,0.007939276
FARSA,0.718167992,0.669962474
BLOC1S3,0.02963887,0.163981967
TMEM198,0.989583776,0.989047162
TNRC18,0.213258237,0.185535524
NCSTN,0.419646116,0.430472085
C11orf71,0.725897993,0.713860153
TRAPPC2P1,0.981339444,0.983809792
PMS2,0.313762072,0.26902365
SEC16A,0.44617101,0.392638499
DNAJC19,0.02003412,0.159867873
PCDH10,0.789537109,0.788073222
MORN2,0.648320169,0.603180492
ENPP1,0.866313793,0.890613037
SLC37A4,0.468950618,0.467860474
MLST8,0.947324512,0.93497834
WDR96,0.795472182,0.800839972
PHYKPL,0.276282392,0.349201425
ORAI1,0.494288183,0.560108215
ZC3HC1,0.03279585,0.222457589
RPL11,0.748403945,0.719977178
OLA1,1,1
WDR24,0.222549865,0.183476834
PLTP,0.496833099,0.488843228
NDUFA7,0.541996437,0.569349002
MXD4,0.690601708,0.659188557
TAOK1,0.331733561,0.401164412
WBP2,0.573262422,0.602156219
APLP2,0.466222074,0.443537602
JARID2,0.809136149,0.801752581
RMND5A,0.69217569,0.670706273
TUT1,0.487572209,0.410155068
MARS2,0.795680033,0.763870242
CSTB,0.773731043,0.757329935
CCDC85B,0.940295493,0.939494717
PHLPP2,1,1
CD55,0.795623665,0.811034179
CCDC102A,0.707907823,0.674572717
ZNF738,0.039633287,0.231659927
GRPEL2,0.141937255,0.160596077
PMM1,0.181789803,0.190196825
GYPC,1,1
ZNHIT2,0.875478567,0.866132453
CSTF1,0.000189159,0.054044368
ZNF106,0.46312602,0.441822984
KAZALD1,0.702792003,0.646781992
CDKAL1,1.37E-13,0.00175418
GOLGA8A,0.511813215,0.478212598
EXOC8,0.268687631,0.369561971
PAFAH1B1,0.676912561,0.641071513
SNX33,0.922031283,0.799765787
LOC283070,0.266431869,0.293776205
ZFYVE21,0.927073538,0.936907878
TNS3,0.945064975,0.936517225
CLUH,0.085283916,0.09767985
MAPKAPK3,0.936691779,0.935180096
PRSS12,0.465482629,0.543012826
C17orf89,0.189074106,0.255565929
TBK1,0.321141682,0.381254394
NUSAP1,1,1
DNMBP,0.135154521,0.200783144
RPL12,0.502722308,0.530505405
ASF1A,0.779790445,0.761022575
RPS20,0.870628688,0.887856736
FAM122A,0.415601975,0.573913646
SMURF2,0.941722015,0.941296759
SLC26A2,0.936775859,0.93671062
DPH1,0.2513443,0.339699357
POLR2K,0.406902357,0.425922719
SFT2D3,0.923343732,0.920806517
SHROOM2,0.919388341,0.895830541
ATP13A2,0.393854837,0.376080572
AREL1,0.233817267,0.204176651
LPPR4,0.541511528,0.550244089
NR2C2,0.226394439,0.17980134
SLC25A24,0.959480628,0.958537552
COMMD10,0.44071465,0.367485735
HJURP,0.908312653,0.90535146
PRUNE,0.304296617,0.33990035
TMEM237,0.56239863,0.594031906
PPP2CA,0.249507307,0.322749087
GET4,0.50256096,0.466392425
NDUFA1,0.909679493,0.911462377
FAM65A,0.997032385,0.99743039
ING4,0.511458456,0.583517185
SKP1,0.843255114,0.821023117
KATNB1,0.398484013,0.516518058
CCDC66,0.787601944,0.771385643
MAD2L2,0.550071115,0.516530033
TCTEX1D2,0.518817327,0.492206037
PRKRIP1,0.951374151,0.951619922
ATP6V1A,0.833525473,0.822127247
HIST1H2AI,1,0.997984265
ZNF184,0.945046343,0.934979894
FANCL,0.391064344,0.544220263
FLOT2,0.844326681,0.810982727
STX6,0.524799506,0.562172883
LRR1,0.988468724,0.980050885
ANGPTL4,0.553618196,0.531419028
ASXL3,0.898725014,0.896423585
C19orf25,1,1
PLEKHJ1,0.072668949,0.087789904
MFSD12,0.108331362,0.180594082
OSBPL7,0.877535183,0.851808703
DCAKD,0.832934661,0.830782793
POLD4,0.921112497,0.923214748
AP3M2,3.36E-07,0.008781477
TMED4,1,1
NME5,0.682582778,0.705115067
EXOSC4,0.766901535,0.841821688
THNSL1,0.051189571,0.15734184
PEX19,0.692857233,0.677245612
DPM2,0.361235093,0.240479408
SMAD7,0.197716492,0.222908965
INTS5,0.26091018,0.233484761
SLITRK5,0.824974583,0.835752147
TMEM159,0.977257463,0.970584716
RAMP2,0.280979908,0.358995978
MRPS31P5,0.826884815,0.818032975
PRMT2,0.027599203,0.024357553
CHPT1,0.664214123,0.607947005
MTMR2,0.962821911,0.963433207
SLC12A4,0.56239863,0.566766689
BRK1,0.350215528,0.417763519
LOC284889,0.19961998,0.315050583
C4orf46,0.753108109,0.703024737
ARMC10,1,1
SMYD3,1,1
ADAM23,1,1
NPAT,0.976071283,0.967273329
WAC,0.671880684,0.674179834
ADCK3,0.779659802,0.76064928
HSPA4L,0.979290455,1
FADD,0.477069673,0.422906444
UBE2M,0.228588748,0.176838507
YIPF1,0.438484417,0.446511404
TRABD,0.881491207,0.878864498
REV1,0.628030631,0.619214896
QSOX2,0.062611935,0.110992755
TRIQK,0.859039538,0.894787027
NKAIN4,0.525470342,0.514298958
SGSH,0.082480236,0.321385981
LYRM9,0.552138907,0.541177699
REEP3,0.311756507,0.451693236
RRP7A,0.567629039,0.580581108
CPT2,0.590223158,0.537753293
FNBP1L,0.795432779,0.785678575
RBCK1,1,1
ZNF394,0.719030705,0.681910159
MTOR,0.057836488,0.107726794
SLC11A2,0.344892906,0.274689077
KIAA2018,0.482003326,0.4466023
ZNF91,0.121255264,0.124433759
ZFR2,0.437526686,0.410767217
CCDC7,0.974555384,0.971179193
BEX4,0.460588392,0.50347181
MED13L,0.685725218,0.690354761
EFCAB7,0.661449137,0.642922825
TM2D2,0.901579535,0.901285941
RNASEH2C,0.429554024,0.45973896
UBE4B,0.642989152,0.60258508
NRN1,0.057724344,0.150341475
1-Mar,0.848637007,0.84156966
SH3BP4,0.775752744,0.788978501
NUDT18,0.59077556,0.604618506
CASP8AP2,0.836466167,0.758239441
SLC25A25,0.064861701,0.104714856
VPS29,0.242441204,0.27924451
PGRMC1,0.882915442,0.861328487
OS9,0.802408873,0.808924182
CHMP6,0.320965842,0.305496414
CLUAP1,0.349176497,0.398601239
PEAR1,0.593934012,0.565155465
PPID,0.287339228,0.328426768
ORAI3,0.820156495,0.822393576
FBXO11,0.609672432,0.586527087
CRLF1,0.052068965,0.073799619
MAGEF1,0.377420279,0.481123532
GATC,0.763416376,0.763695573
ZNF624,0.24470971,0.315644137
MTX2,0.135566909,0.114221845
CDO1,0.779498171,0.782505855
B4GALT3,1,1
BTBD10,0.178190404,0.231017702
NAGA,1,1
HMG20B,0.757321724,0.767079039
RHOD,0.524075545,0.566046752
TSC22D1,0.654646529,0.67318611
DARS2,0.318214221,0.364447346
SNORA47,0.020894371,0.064952408
CEP85,0.215777485,0.263791397
METTL18,0.000142662,0.870749209
ECHDC1,0.998816606,0.996944732
GSN,0.828402816,0.822287361
SYNC,0.346418829,0.371372829
TAF10,0.409964633,0.498327416
TNKS2,0.162455867,0.200294015
RHOT2,0.592630388,0.575174021
RBFOX2,0.521293917,0.514829581
GRAMD1B,0.689250704,0.709841228
EFCAB14,0.646247619,0.661353232
LINC00657,0.851276332,0.864065073
SRPK2,0.887560213,0.884931335
RPP25L,0.539096785,0.561489351
ZMAT5,0.015683041,0.021683409
TTK,0.394118993,0.425478731
CSPP1,0.595331937,0.599501275
PRPF6,0.701420496,0.673992358
SLC20A2,0.562460598,0.610129647
UNC119B,1,1
STYXL1,0.641984968,0.680146494
TMEM14C,1,1
TSPAN33,0.703534049,0.688248189
SLC5A3,0.378175335,0.420834008
SHARPIN,0.383536658,0.383020948
CMTM3,0.582979555,0.582507884
COL4A1,0.844202043,0.849445241
SLMO2-ATP5E,0.218993158,0.204396764
GEMIN4,1,1
SERF2,0.662849714,0.668874677
SCARF2,0.827429154,0.83230392
NAT9,0.927193255,0.929183278
SQLE,0.795574619,0.809893597
PHTF1,0.249105323,0.207664617
